Module,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_maxSpeed,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_minSpeed,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_startTime,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_stopTime,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalDistance,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalTime
ProvidenciaExampleScenario.node[4532].veinsmobility,16.1513,0,27672,27786,268.372,864.075,113.5
ProvidenciaExampleScenario.node[4533].veinsmobility,19.2713,0,27672.5,27846.5,377.352,881.478,173.5
ProvidenciaExampleScenario.node[4534].veinsmobility,15.5977,0,27672.5,27780.5,238.778,697.686,107.5
ProvidenciaExampleScenario.node[4535].veinsmobility,18.4013,-1.80378,27672.5,27890,472.453,1308.13,217
ProvidenciaExampleScenario.node[4536].veinsmobility,16.6,1.17126,27672.5,27790.5,313.828,1067.94,117.5
ProvidenciaExampleScenario.node[4537].veinsmobility,15.4641,0,27672.5,27900,426.692,1140.83,227.5
ProvidenciaExampleScenario.node[4538].veinsmobility,11.7572,-0.640926,27673,27900,334.197,515.686,227
ProvidenciaExampleScenario.node[4539].veinsmobility,15.0618,0,27673,27800.5,251.177,766.94,127
ProvidenciaExampleScenario.node[4540].veinsmobility,17.25,0,27673,27773,297.388,881.739,99.5
ProvidenciaExampleScenario.node[4541].veinsmobility,16.8047,0,27673.5,27791.5,244.052,747.122,117.5
ProvidenciaExampleScenario.node[4542].veinsmobility,16.432,0,27673.5,27788,274.409,769.002,114
ProvidenciaExampleScenario.node[4543].veinsmobility,15.4904,0,27673.5,27746.5,177.424,624.206,72.5
ProvidenciaExampleScenario.node[4544].veinsmobility,17.641,0,27673.5,27794,240.104,773.705,120
ProvidenciaExampleScenario.node[4545].veinsmobility,18.915,0,27673.5,27850.5,357.593,979.754,176.5
ProvidenciaExampleScenario.node[4546].veinsmobility,16.1351,0,27674,27900,452.114,1273.28,226
ProvidenciaExampleScenario.node[4547].veinsmobility,15,0,27674,27772.5,215.095,689.933,98
ProvidenciaExampleScenario.node[4548].veinsmobility,10.7144,0,27674.5,27708.5,52.7577,110.004,33.5
ProvidenciaExampleScenario.node[4549].veinsmobility,18,0,27674.5,27785,231.73,771.27,110
ProvidenciaExampleScenario.node[4550].veinsmobility,17.728,0,27674.5,27900,449.977,1127.92,225.5
ProvidenciaExampleScenario.node[4551].veinsmobility,15.8868,0,27675,27900,326.409,497.679,225
ProvidenciaExampleScenario.node[4552].veinsmobility,15,0,27675,27820,251.938,639.866,144.5
ProvidenciaExampleScenario.node[4553].veinsmobility,6.32097,0,27675,27900,276.571,245.691,225
ProvidenciaExampleScenario.node[4554].veinsmobility,21.1651,0,27675.5,27848,369.232,1069.09,172
ProvidenciaExampleScenario.node[4555].veinsmobility,15.1875,0,27675.5,27763.5,156.474,336.055,87.5
ProvidenciaExampleScenario.node[4556].veinsmobility,11.8485,0,27676,27900,330.231,496.181,224
ProvidenciaExampleScenario.node[4557].veinsmobility,16.713,0,27676,27811,259.675,656.542,134.5
ProvidenciaExampleScenario.node[4558].veinsmobility,0.565254,0,27676.5,27900,226.697,8.46552,223.5
ProvidenciaExampleScenario.node[4559].veinsmobility,9.05667,0,27676.5,27900,266.808,232.806,223.5
ProvidenciaExampleScenario.node[4560].veinsmobility,11.3073,0,27676.5,27900,310.921,482.236,223.5
ProvidenciaExampleScenario.node[4561].veinsmobility,15.2786,0,27676.5,27900,398.949,961.023,223.5
ProvidenciaExampleScenario.node[4562].veinsmobility,18.7822,-2.18885,27677,27862.5,399.174,982.863,185
ProvidenciaExampleScenario.node[4563].veinsmobility,15.3534,0,27677,27900,355.39,958.91,223
ProvidenciaExampleScenario.node[4564].veinsmobility,15.8127,0,27677,27900,398.244,944.805,223
ProvidenciaExampleScenario.node[4565].veinsmobility,16.75,0,27677,27787.5,223.849,777.527,110
ProvidenciaExampleScenario.node[4566].veinsmobility,9.71167,0,27677.5,27710,45.0079,106.807,32
ProvidenciaExampleScenario.node[4567].veinsmobility,16.25,0,27677.5,27777.5,254.722,875.27,99.5
ProvidenciaExampleScenario.node[4568].veinsmobility,15,0,27678,27795,225.572,748.573,116.5
ProvidenciaExampleScenario.node[4569].veinsmobility,16.852,-0.337908,27678,27793,273.096,867.737,114.5
ProvidenciaExampleScenario.node[4570].veinsmobility,15.8957,0,27678,27900,349.976,653.584,222
ProvidenciaExampleScenario.node[4571].veinsmobility,16.25,0,27678.5,27740.5,131.927,287.705,61.5
ProvidenciaExampleScenario.node[4572].veinsmobility,15.3345,0,27678.5,27821.5,260.083,650.749,142.5
ProvidenciaExampleScenario.node[4573].veinsmobility,7.39229,0,27679,27900,253.331,104.944,221
ProvidenciaExampleScenario.node[4574].veinsmobility,16.6607,0,27679,27797.5,281.544,877.589,118
ProvidenciaExampleScenario.node[4575].veinsmobility,16,0,27679,27900,377.688,942.399,221
ProvidenciaExampleScenario.node[4576].veinsmobility,5.45602,0,27679.5,27900,263.61,174.732,220.5
ProvidenciaExampleScenario.node[4577].veinsmobility,16.25,0,27679.5,27738.5,131.238,274.787,58.5
ProvidenciaExampleScenario.node[4578].veinsmobility,14.938,0,27679.5,27818.5,253.264,656.387,138.5
ProvidenciaExampleScenario.node[4579].veinsmobility,14.8109,0,27680,27900,316.725,523.755,220
ProvidenciaExampleScenario.node[4580].veinsmobility,16.3783,0,27680.5,27803.5,250.575,771.66,122.5
ProvidenciaExampleScenario.node[4581].veinsmobility,9.27053,0,27681,27900,301.096,411.212,219
ProvidenciaExampleScenario.node[4582].veinsmobility,15.0156,0,27681.5,27823.5,268.766,658.654,141.5
ProvidenciaExampleScenario.node[4583].veinsmobility,19.8997,0,27681.5,27795,244.866,768.462,113
ProvidenciaExampleScenario.node[4584].veinsmobility,16.2874,0,27681.5,27900,464.77,1311.61,218.5
ProvidenciaExampleScenario.node[4585].veinsmobility,15.4252,0,27681.5,27783,251.72,885.23,101
ProvidenciaExampleScenario.node[4586].veinsmobility,19.08,0,27682,27900,462.797,1168.83,218
ProvidenciaExampleScenario.node[4587].veinsmobility,11.096,0,27682.5,27900,306.642,403.317,217.5
ProvidenciaExampleScenario.node[4588].veinsmobility,12.282,0,27682.5,27764,173.697,483.537,81
ProvidenciaExampleScenario.node[4589].veinsmobility,13.5066,0,27682.5,27900,355.28,717.501,217.5
ProvidenciaExampleScenario.node[4590].veinsmobility,22.5,0,27682.5,27900,389.813,704.671,217.5
ProvidenciaExampleScenario.node[4591].veinsmobility,15.5,0,27683,27900,371.252,844.716,217
ProvidenciaExampleScenario.node[4592].veinsmobility,15.65,0,27683,27900,378.493,796.959,217
ProvidenciaExampleScenario.node[4593].veinsmobility,8.1751,0,27683,27900,248.416,142.259,217
ProvidenciaExampleScenario.node[4594].veinsmobility,15.2567,0,27683.5,27796,218.926,742.433,112
ProvidenciaExampleScenario.node[4595].veinsmobility,18.2035,0,27683.5,27789,219.326,783.035,105
ProvidenciaExampleScenario.node[4596].veinsmobility,12.3762,0,27683.5,27900,299.566,487.973,216.5
ProvidenciaExampleScenario.node[4597].veinsmobility,5.70859,0,27684.5,27900,257.401,159.279,215.5
ProvidenciaExampleScenario.node[4598].veinsmobility,22.4742,0,27684.5,27845,380.422,1077.4,160
ProvidenciaExampleScenario.node[4599].veinsmobility,16.25,0,27684.5,27878,340.931,696.032,193
ProvidenciaExampleScenario.node[4600].veinsmobility,9.20807,-1.81848,27685,27900,286.28,370.798,215
ProvidenciaExampleScenario.node[4601].veinsmobility,16.5511,0,27685,27801.5,235.376,870.686,116
ProvidenciaExampleScenario.node[4602].veinsmobility,15.5088,0,27685,27782,214.581,704.205,96.5
ProvidenciaExampleScenario.node[4603].veinsmobility,15.7065,-0.754944,27685,27829,274.661,687.578,143.5
ProvidenciaExampleScenario.node[4604].veinsmobility,15.8163,0.482272,27685.5,27778.5,247.397,859.25,92.5
ProvidenciaExampleScenario.node[4605].veinsmobility,17.5,-1.33735,27685.5,27900,338.403,454.599,214.5
ProvidenciaExampleScenario.node[4606].veinsmobility,16.25,0,27686,27900,374.026,1022.05,214
ProvidenciaExampleScenario.node[4607].veinsmobility,21.6148,0,27686,27760,182.367,421.104,73.5
ProvidenciaExampleScenario.node[4608].veinsmobility,15.7687,0,27686,27799,268.625,890.153,112.5
ProvidenciaExampleScenario.node[4609].veinsmobility,18.9111,0,27686.5,27790.5,231.008,784.28,103.5
ProvidenciaExampleScenario.node[4610].veinsmobility,16.5,0,27687,27900,384.401,802.648,213
ProvidenciaExampleScenario.node[4611].veinsmobility,15.33,0,27687,27900,324.282,642.791,213
ProvidenciaExampleScenario.node[4612].veinsmobility,14.9484,0,27687,27900,302.927,513.705,213
ProvidenciaExampleScenario.node[4613].veinsmobility,9.75855,-2.07246,27687.5,27900,295.462,376.133,212.5
ProvidenciaExampleScenario.node[4614].veinsmobility,15.6826,0,27687.5,27797.5,224.385,743.37,109.5
ProvidenciaExampleScenario.node[4615].veinsmobility,15.735,-2.13467,27687.5,27900,379.642,815.608,212.5
ProvidenciaExampleScenario.node[4616].veinsmobility,18.0261,0,27687.5,27900,331.448,575.751,212.5
ProvidenciaExampleScenario.node[4617].veinsmobility,13.4742,0,27688,27900,308.284,515.756,212
ProvidenciaExampleScenario.node[4618].veinsmobility,17.3576,0,27688,27800,243.964,660.45,111.5
ProvidenciaExampleScenario.node[4619].veinsmobility,16.5238,0,27688,27900,360.546,959.335,212
ProvidenciaExampleScenario.node[4620].veinsmobility,16.2423,0,27688,27855,316.169,981.741,166.5
ProvidenciaExampleScenario.node[4621].veinsmobility,16.5113,0,27688.5,27850.5,329.788,992.723,161.5
ProvidenciaExampleScenario.node[4622].veinsmobility,16.4411,0,27688.5,27900,327.862,616.057,211.5
ProvidenciaExampleScenario.node[4623].veinsmobility,7.01105,0,27688.5,27900,238.01,140.259,211.5
ProvidenciaExampleScenario.node[4624].veinsmobility,15,0,27688.5,27900,314.742,626.386,211.5
ProvidenciaExampleScenario.node[4625].veinsmobility,15.65,2.65752,27689,27745,154.592,620.167,55.5
ProvidenciaExampleScenario.node[4626].veinsmobility,14.2076,0,27689,27900,371.683,933.142,211
ProvidenciaExampleScenario.node[4627].veinsmobility,18.1749,0,27689,27791.5,234.192,777.88,102
ProvidenciaExampleScenario.node[4628].veinsmobility,17.5511,0,27689,27865,400.456,1122.21,175.5
ProvidenciaExampleScenario.node[4629].veinsmobility,15,0,27689.5,27792.5,274.73,889.631,102.5
ProvidenciaExampleScenario.node[4630].veinsmobility,15.8316,0,27690,27794.5,273.016,905.196,104
ProvidenciaExampleScenario.node[4631].veinsmobility,16.7907,0,27690.5,27817,274.992,665.811,126
ProvidenciaExampleScenario.node[4632].veinsmobility,19.7154,0,27690.5,27853,389.363,1123.7,162
ProvidenciaExampleScenario.node[4633].veinsmobility,6.6073,0,27691,27900,248.293,159.716,209
ProvidenciaExampleScenario.node[4634].veinsmobility,14.6763,0,27691,27900,293.454,476.964,209
ProvidenciaExampleScenario.node[4635].veinsmobility,14.1539,0,27691,27764.5,132.396,335.459,73
ProvidenciaExampleScenario.node[4636].veinsmobility,18.3491,-1.34998,27691.5,27900,434.328,926.485,208.5
ProvidenciaExampleScenario.node[4637].veinsmobility,16.4171,0,27691.5,27858.5,341.903,1004.11,166.5
ProvidenciaExampleScenario.node[4638].veinsmobility,19.7634,0,27691.5,27793.5,247.842,773.801,101.5
ProvidenciaExampleScenario.node[4639].veinsmobility,15.4822,0,27691.5,27900,412.252,1072.21,208.5
ProvidenciaExampleScenario.node[4640].veinsmobility,19.1783,0,27692.5,27793,238.234,774.402,100
ProvidenciaExampleScenario.node[4641].veinsmobility,17.8558,0,27693,27862,377.72,1064.14,168.5
ProvidenciaExampleScenario.node[4642].veinsmobility,16,-5.31605,27693.5,27900,377.248,803.643,206.5
ProvidenciaExampleScenario.node[4643].veinsmobility,19.7116,0,27693.5,27794.5,236.216,782.834,100.5
ProvidenciaExampleScenario.node[4644].veinsmobility,15,-1.79049,27693.5,27802.5,275.931,899.99,108.5
ProvidenciaExampleScenario.node[4645].veinsmobility,3.69988,-0.306458,27693.5,27900,223.11,59.0208,206.5
ProvidenciaExampleScenario.node[4646].veinsmobility,19.25,-0.786231,27694,27859.5,397.834,977.67,165
ProvidenciaExampleScenario.node[4647].veinsmobility,18.8593,0,27694,27880.5,442.652,1521.8,186
ProvidenciaExampleScenario.node[4648].veinsmobility,16.25,1.09971,27694,27786.5,258.631,842.726,92
ProvidenciaExampleScenario.node[4649].veinsmobility,13.2056,0,27694,27900,291.47,583.88,206
ProvidenciaExampleScenario.node[4650].veinsmobility,6.09106,0,27694.5,27900,243.131,158.745,205.5
ProvidenciaExampleScenario.node[4651].veinsmobility,11.1516,-0.015564,27694.5,27900,309.403,649.832,205.5
ProvidenciaExampleScenario.node[4652].veinsmobility,14.9297,0,27694.5,27899,346.65,886.861,204
ProvidenciaExampleScenario.node[4653].veinsmobility,16.25,6.9,27694.5,27747.5,155.79,657.559,52.5
ProvidenciaExampleScenario.node[4654].veinsmobility,15.2445,-3.17099,27695,27900,357.252,533.038,205
ProvidenciaExampleScenario.node[4655].veinsmobility,19.1859,0,27695,27796.5,237.194,786.07,101
ProvidenciaExampleScenario.node[4656].veinsmobility,20.0684,0,27695,27900,436.574,1057.72,205
ProvidenciaExampleScenario.node[4657].veinsmobility,21.8081,0,27695,27900,374.514,846.22,205
ProvidenciaExampleScenario.node[4658].veinsmobility,15.3307,0,27695.5,27822,250.835,655.742,126
ProvidenciaExampleScenario.node[4659].veinsmobility,19.25,0,27695.5,27895,430.228,1300.03,199
ProvidenciaExampleScenario.node[4660].veinsmobility,15.4354,0,27695.5,27900,313.217,587.12,204.5
ProvidenciaExampleScenario.node[4661].veinsmobility,21.4657,0,27695.5,27900,357.917,851.905,204.5
ProvidenciaExampleScenario.node[4662].veinsmobility,6.13546,0,27696,27900,240.827,193.935,204
ProvidenciaExampleScenario.node[4663].veinsmobility,15.8234,0,27696.5,27799.5,217.248,748.189,102.5
ProvidenciaExampleScenario.node[4664].veinsmobility,19.25,0,27696.5,27891.5,436.256,1295.01,194.5
ProvidenciaExampleScenario.node[4665].veinsmobility,15.3931,0,27696.5,27900,262.326,303.151,203.5
ProvidenciaExampleScenario.node[4666].veinsmobility,19.25,0,27697,27853,363.49,985.563,155.5
ProvidenciaExampleScenario.node[4667].veinsmobility,14.9898,0,27697.5,27820.5,239.55,618.533,122.5
ProvidenciaExampleScenario.node[4668].veinsmobility,19.25,0,27697.5,27900,445.851,1256.04,202.5
ProvidenciaExampleScenario.node[4669].veinsmobility,16.5,0,27697.5,27900,321.691,639.082,202.5
ProvidenciaExampleScenario.node[4670].veinsmobility,15.465,0,27698,27825.5,245.749,667.194,127
ProvidenciaExampleScenario.node[4671].veinsmobility,13.1724,0,27698,27767,128.306,338.112,68.5
ProvidenciaExampleScenario.node[4672].veinsmobility,15.228,0,27698,27796.5,253.413,868.325,98
ProvidenciaExampleScenario.node[4673].veinsmobility,5.69695,-0.336243,27698.5,27900,237.305,143.851,201.5
ProvidenciaExampleScenario.node[4674].veinsmobility,11.5042,0,27698.5,27900,305.013,490.172,201.5
ProvidenciaExampleScenario.node[4675].veinsmobility,15.1383,0,27698.5,27774.5,203.183,693.09,75.5
ProvidenciaExampleScenario.node[4676].veinsmobility,18,0,27698.5,27899.5,423.793,1311.21,200.5
ProvidenciaExampleScenario.node[4677].veinsmobility,0.92696,-3.24667,27699,27900,204.082,8.30659,201
ProvidenciaExampleScenario.node[4678].veinsmobility,19.25,0,27699,27900,478.688,1314.5,201
ProvidenciaExampleScenario.node[4679].veinsmobility,8.5464,0,27699.5,27900,235.078,225.53,200.5
ProvidenciaExampleScenario.node[4680].veinsmobility,18.2361,0,27699.5,27796,226.419,780.037,96
ProvidenciaExampleScenario.node[4681].veinsmobility,15.4807,0,27699.5,27900,343.374,818.331,200.5
ProvidenciaExampleScenario.node[4682].veinsmobility,10.9721,0,27699.5,27900,228.503,127.799,200.5
ProvidenciaExampleScenario.node[4683].veinsmobility,6.28682,0,27700,27900,229.7,120.569,200
ProvidenciaExampleScenario.node[4684].veinsmobility,4.30177,0,27700,27900,235.997,137.51,200
ProvidenciaExampleScenario.node[4685].veinsmobility,15.8683,0,27700,27900,374.207,961.674,200
ProvidenciaExampleScenario.node[4686].veinsmobility,18.6847,0,27700,27798,236.496,775.805,97.5
ProvidenciaExampleScenario.node[4687].veinsmobility,19.1455,0,27700,27900,437.611,1292.97,200
ProvidenciaExampleScenario.node[4688].veinsmobility,16.25,0,27700,27801,265.194,897.345,100.5
ProvidenciaExampleScenario.node[4689].veinsmobility,16,-0.217141,27700.5,27900,356.899,811.846,199.5
ProvidenciaExampleScenario.node[4690].veinsmobility,15.3573,0,27700.5,27798,265.785,886.623,97
ProvidenciaExampleScenario.node[4691].veinsmobility,16.25,0,27701,27823,239.11,662.445,121.5
ProvidenciaExampleScenario.node[4692].veinsmobility,16.25,0,27701,27866,377.53,1096.43,164.5
ProvidenciaExampleScenario.node[4693].veinsmobility,9.75809,0,27702,27900,281.573,387.679,198
ProvidenciaExampleScenario.node[4694].veinsmobility,15.7778,0,27702,27801,213.141,745.532,98.5
ProvidenciaExampleScenario.node[4695].veinsmobility,15.408,-0.392883,27702,27900,309.476,591.033,198
ProvidenciaExampleScenario.node[4696].veinsmobility,5.47477,0,27702.5,27900,224.708,131.109,197.5
ProvidenciaExampleScenario.node[4697].veinsmobility,18.4711,0,27702.5,27900,424.549,1316.5,197.5
ProvidenciaExampleScenario.node[4698].veinsmobility,16.6347,0,27703,27900,335.499,950.026,197
ProvidenciaExampleScenario.node[4699].veinsmobility,21.4851,0,27703,27900,374.948,940.201,197
ProvidenciaExampleScenario.node[4700].veinsmobility,15.5163,-1.51456,27703.5,27900,359.122,752.516,196.5
ProvidenciaExampleScenario.node[4701].veinsmobility,15.3958,0,27703.5,27859.5,271.826,623.974,155.5
ProvidenciaExampleScenario.node[4702].veinsmobility,22.5271,-0.237776,27704,27855.5,379.881,1070.35,151
ProvidenciaExampleScenario.node[4703].veinsmobility,15.9352,0,27704,27900,396.255,1044.89,196
ProvidenciaExampleScenario.node[4704].veinsmobility,16.512,0,27704,27900,331.063,742.039,196
ProvidenciaExampleScenario.node[4705].veinsmobility,20.2141,0,27704,27781.5,225.45,894.795,77
ProvidenciaExampleScenario.node[4706].veinsmobility,16.25,0,27704,27823,274.411,871.408,118.5
ProvidenciaExampleScenario.node[4707].veinsmobility,19.1323,0,27704.5,27848,323.714,860.353,143
ProvidenciaExampleScenario.node[4708].veinsmobility,15.4982,0,27704.5,27863.5,322.489,1012.96,158.5
ProvidenciaExampleScenario.node[4709].veinsmobility,16.25,5.02301,27704.5,27752.5,139.838,621.786,47.5
ProvidenciaExampleScenario.node[4710].veinsmobility,16.2936,0,27704.5,27900,332.894,639.051,195.5
ProvidenciaExampleScenario.node[4711].veinsmobility,4.74667,0,27705,27900,222.164,104.981,195
ProvidenciaExampleScenario.node[4712].veinsmobility,6.2843,-3.19815,27705,27900,235.333,137.085,195
ProvidenciaExampleScenario.node[4713].veinsmobility,14.6727,-1.18245,27705,27900,360.487,755.831,195
ProvidenciaExampleScenario.node[4714].veinsmobility,16.25,0,27705,27900,453.78,1404.73,195
ProvidenciaExampleScenario.node[4715].veinsmobility,4.60817,-4.25621,27705.5,27900,209.918,39.1555,194.5
ProvidenciaExampleScenario.node[4716].veinsmobility,5.60673,0,27705.5,27900,222.419,119.666,194.5
ProvidenciaExampleScenario.node[4717].veinsmobility,15.65,0,27705.5,27744,106.584,274.653,38
ProvidenciaExampleScenario.node[4718].veinsmobility,14.8641,0,27705.5,27872,336.979,972.001,166
ProvidenciaExampleScenario.node[4719].veinsmobility,14.9571,0,27705.5,27806,251.898,903.392,100
ProvidenciaExampleScenario.node[4720].veinsmobility,14.0118,0,27705.5,27900,275.124,425.697,194.5
ProvidenciaExampleScenario.node[4721].veinsmobility,16.25,0,27705.5,27900,303.27,423.337,194.5
ProvidenciaExampleScenario.node[4722].veinsmobility,21.8867,0,27706,27900,366.351,856.27,194
ProvidenciaExampleScenario.node[4723].veinsmobility,11.3727,0,27706.5,27900,229.05,219.906,193.5
ProvidenciaExampleScenario.node[4724].veinsmobility,11.4591,0,27706.5,27859.5,211.056,264.356,152.5
ProvidenciaExampleScenario.node[4725].veinsmobility,15.6746,0,27706.5,27900,392.255,1003.02,193.5
ProvidenciaExampleScenario.node[4726].veinsmobility,12.7186,0,27706.5,27900,313.491,648.771,193.5
ProvidenciaExampleScenario.node[4727].veinsmobility,15.7363,0,27706.5,27864,312.36,999.749,157
ProvidenciaExampleScenario.node[4728].veinsmobility,16.0724,0,27707,27900,266.163,316.3,193
ProvidenciaExampleScenario.node[4729].veinsmobility,15.9214,0,27707,27873.5,326.888,839.614,166
ProvidenciaExampleScenario.node[4730].veinsmobility,15.6475,0,27707,27806,255.714,923.394,98.5
ProvidenciaExampleScenario.node[4731].veinsmobility,21.8878,0,27707,27900,340.991,831.918,193
ProvidenciaExampleScenario.node[4732].veinsmobility,14.3507,0,27707.5,27900,272.731,548.125,192.5
ProvidenciaExampleScenario.node[4733].veinsmobility,15.3966,-3.19654,27707.5,27900,295.104,569.211,192.5
ProvidenciaExampleScenario.node[4734].veinsmobility,4.23636,0,27708,27900,219.789,122.365,192
ProvidenciaExampleScenario.node[4735].veinsmobility,18.1461,0,27708,27857.5,360.575,1065.24,149
ProvidenciaExampleScenario.node[4736].veinsmobility,15.1403,0,27708,27900,287.268,506.089,192
ProvidenciaExampleScenario.node[4737].veinsmobility,13.6859,0,27708,27900,306.438,720.728,192
