Module,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_startTime,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_stopTime,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalTime
RSUExampleScenario.node[5096].veinsmobility,7.4,0,27792.5,27900,108.427,25.1023,107.5
RSUExampleScenario.node[5097].veinsmobility,14.4,0,27792.5,27900,195.702,497.621,107.5
RSUExampleScenario.node[5099].veinsmobility,16.6771,0,27792.5,27900,234.314,671.676,107.5
RSUExampleScenario.node[5156].veinsmobility,6.33526,0,27804,27900,117.69,120.944,96
RSUExampleScenario.node[5100].veinsmobility,7.46098,0,27793,27900,110.752,28.9374,107
RSUExampleScenario.node[5101].veinsmobility,16.75,0,27793,27900,243.416,662.436,107
RSUExampleScenario.node[5103].veinsmobility,16.7718,0,27794,27900,216.185,602.682,106
RSUExampleScenario.node[5107].veinsmobility,17.563,0,27794.5,27900,182.468,433.498,105.5
RSUExampleScenario.node[5108].veinsmobility,22.25,0,27794.5,27900,303.245,829.605,105.5
RSUExampleScenario.node[5171].veinsmobility,11.4077,-0.178345,27806,27900,139.812,159.458,94
RSUExampleScenario.node[5109].veinsmobility,2.15,0,27795,27900,106.287,19.9032,105
RSUExampleScenario.node[5111].veinsmobility,6.41392,0,27795.5,27900,107.59,47.8706,104.5
RSUExampleScenario.node[5112].veinsmobility,18.5427,0,27796,27900,234.111,753.025,104
RSUExampleScenario.node[5113].veinsmobility,0,0,27796.5,27900,100.219,0.537475,103.5
RSUExampleScenario.node[5115].veinsmobility,14.642,0,27796.5,27900,168.6,423.092,103.5
RSUExampleScenario.node[5116].veinsmobility,15.5,0,27797.5,27900,202.951,713.618,102.5
RSUExampleScenario.node[5228].veinsmobility,5.25,0,27815,27900,91.6002,27.6915,85
RSUExampleScenario.node[5118].veinsmobility,18,0,27798,27900,184.489,415.445,102
RSUExampleScenario.node[5119].veinsmobility,15.1723,0,27798,27900,206.8,617.185,102
RSUExampleScenario.node[5120].veinsmobility,6.17606,0,27798.5,27900,105.332,49.7759,101.5
RSUExampleScenario.node[5121].veinsmobility,16.25,0,27798.5,27900,202.721,547.598,101.5
RSUExampleScenario.node[5123].veinsmobility,5.45086,0,27799,27900,104.494,45.9369,101
RSUExampleScenario.node[5124].veinsmobility,18.9534,0,27799,27900,241.925,787.066,101
RSUExampleScenario.node[5125].veinsmobility,15.8978,-1.13898,27799,27900,206.787,596.591,101
RSUExampleScenario.node[5190].veinsmobility,9.12225,-1.36504,27809,27900,119.935,124.453,91
RSUExampleScenario.node[5127].veinsmobility,16.8141,0,27799.5,27900,216.639,587.63,100.5
RSUExampleScenario.node[5128].veinsmobility,19.4104,0,27800,27900,309.029,1093.25,100
RSUExampleScenario.node[5130].veinsmobility,11.1349,0,27800,27900,171.294,397.321,100
RSUExampleScenario.node[5131].veinsmobility,16.0021,0,27800,27900,211.102,577.929,100
RSUExampleScenario.node[5310].veinsmobility,4.2119,0,27830.5,27900,81.6558,44.636,69.5
RSUExampleScenario.node[5132].veinsmobility,15.5,0,27800.5,27900,222.258,741.825,99.5
RSUExampleScenario.node[5135].veinsmobility,15.7997,-3.54219,27801,27900,271.152,852.837,99
RSUExampleScenario.node[5136].veinsmobility,15.5646,0,27801,27900,160.078,317.84,99
RSUExampleScenario.node[5137].veinsmobility,14.3788,0,27801.5,27900,205.685,735.854,98.5
RSUExampleScenario.node[5138].veinsmobility,4.18794,-0.480061,27801.5,27900,101.233,37.6046,98.5
RSUExampleScenario.node[5139].veinsmobility,18.4082,0,27801.5,27900,221.206,719.123,98.5
RSUExampleScenario.node[5140].veinsmobility,15.3961,0,27801.5,27900,185.761,547.156,98.5
RSUExampleScenario.node[5142].veinsmobility,18.2747,0,27802,27900,218.831,698.284,98
RSUExampleScenario.node[5143].veinsmobility,16.4396,0,27802,27900,182.012,357.255,98
RSUExampleScenario.node[5145].veinsmobility,12.45,0,27802.5,27900,117.722,69.3412,97.5
RSUExampleScenario.node[5146].veinsmobility,17.407,0,27802.5,27900,210.059,518.723,97.5
RSUExampleScenario.node[5150].veinsmobility,3.98107,0,27803,27900,100.164,32.7882,97
RSUExampleScenario.node[5151].veinsmobility,19.25,0,27803,27900,240.174,771.473,97
RSUExampleScenario.node[5153].veinsmobility,19.2946,0,27803.5,27900,305.965,1120.19,96.5
RSUExampleScenario.node[5154].veinsmobility,15,0,27803.5,27900,193.123,578.38,96.5
RSUExampleScenario.node[5157].veinsmobility,4.68078,0,27804,27900,99.4266,61.9082,96
RSUExampleScenario.node[5158].veinsmobility,18.8649,0,27804,27900,233.156,743.904,96
RSUExampleScenario.node[5159].veinsmobility,18.2793,0,27804,27900,182.276,422.375,96
RSUExampleScenario.node[5160].veinsmobility,17.3358,0,27804,27900,202.357,580.286,96
RSUExampleScenario.node[5161].veinsmobility,21.3958,0,27804,27900,266.959,905.448,96
RSUExampleScenario.node[208].veinsmobility,16.1183,0,27032,27900,1007.07,959.011,868
RSUExampleScenario.node[5162].veinsmobility,16.95,0,27804,27900,167.953,364.821,96
RSUExampleScenario.node[5163].veinsmobility,16,0,27804,27900,214.33,424.583,96
RSUExampleScenario.node[5242].veinsmobility,5.2064,-0.617708,27817.5,27900,94.8018,62.2002,82.5
RSUExampleScenario.node[5281].veinsmobility,4,0,27824.5,27900,79.6285,28.7099,75.5
RSUExampleScenario.node[5164].veinsmobility,18.4297,0,27805,27900,185.578,411.825,95
RSUExampleScenario.node[5165].veinsmobility,16.5,0,27805,27900,208.23,574.018,95
RSUExampleScenario.node[5166].veinsmobility,5.73265,0,27805,27900,99.6369,32.7881,95
RSUExampleScenario.node[5167].veinsmobility,6.67518,-0.195609,27805.5,27900,114.842,107.435,94.5
RSUExampleScenario.node[5169].veinsmobility,16.75,0,27805.5,27900,274.981,954.282,94.5
RSUExampleScenario.node[5170].veinsmobility,16.25,0,27805.5,27900,219.375,431.374,94.5
RSUExampleScenario.node[5265].veinsmobility,2.26334,0,27821.5,27900,84.2591,28.0078,78.5
RSUExampleScenario.node[5172].veinsmobility,18.9407,0,27806,27900,264.567,866.577,94
RSUExampleScenario.node[5174].veinsmobility,16.2981,0,27806,27900,135.838,276.492,94
RSUExampleScenario.node[210].veinsmobility,15.65,0,27032,27900,913.352,316.302,868
RSUExampleScenario.node[5175].veinsmobility,2.15,0,27806.5,27900,93.2591,6.46829,93.5
RSUExampleScenario.node[5177].veinsmobility,14.25,0,27806.5,27900,139.494,254.307,93.5
RSUExampleScenario.node[5180].veinsmobility,17.2858,0,27807,27900,209.036,566.907,93
RSUExampleScenario.node[5182].veinsmobility,18.8528,0,27807.5,27900,215.125,650.048,92.5
RSUExampleScenario.node[211].veinsmobility,15.6413,0,27032,27900,931.702,341.572,868
RSUExampleScenario.node[5183].veinsmobility,3.12783,0,27808,27900,95.0083,20.53,92
RSUExampleScenario.node[5184].veinsmobility,16.0137,0,27808,27900,189.106,634.996,92
RSUExampleScenario.node[5187].veinsmobility,8.58442,0,27808.5,27900,103.852,109.482,91.5
RSUExampleScenario.node[5188].veinsmobility,2.78366,0,27808.5,27900,95.6798,18.3999,91.5
RSUExampleScenario.node[5191].veinsmobility,19.2589,0,27809,27900,225.683,712.703,91
RSUExampleScenario.node[5192].veinsmobility,15.9845,0,27809,27900,200.603,526.509,91
RSUExampleScenario.node[5193].veinsmobility,18.1191,0,27809,27900,193.122,596.588,91
RSUExampleScenario.node[5194].veinsmobility,19,0,27809.5,27900,230.212,805.887,90.5
RSUExampleScenario.node[5195].veinsmobility,2.15,0,27809.5,27900,88.6741,2.98936,90.5
RSUExampleScenario.node[5196].veinsmobility,18.7505,0,27809.5,27900,214.707,643.458,90.5
RSUExampleScenario.node[5197].veinsmobility,16.25,0,27809.5,27900,237.903,804.593,90.5
RSUExampleScenario.node[5198].veinsmobility,15.5325,0,27809.5,27900,191.68,399.286,90.5
RSUExampleScenario.node[5201].veinsmobility,18.129,0,27810,27900,164.841,422.217,90
RSUExampleScenario.node[5202].veinsmobility,16.5,0,27810,27900,203.813,503.22,90
RSUExampleScenario.node[5203].veinsmobility,17.6341,0,27810,27900,187.98,595.375,90
RSUExampleScenario.node[5204].veinsmobility,8.92948,0,27810.5,27900,105.314,121.196,89.5
RSUExampleScenario.node[5239].veinsmobility,0,-4.35835,27817,27900,84.8099,3.17843,83
RSUExampleScenario.node[5206].veinsmobility,19.25,0,27811,27900,175.385,414.273,89
RSUExampleScenario.node[5209].veinsmobility,6.3771,0,27811.5,27900,104.542,67.5548,88.5
RSUExampleScenario.node[5210].veinsmobility,6.13903,-1.53,27811.5,27900,93.6598,33.0741,88.5
RSUExampleScenario.node[5211].veinsmobility,1.05025,0,27812,27900,90.1585,9.34278,88
RSUExampleScenario.node[5212].veinsmobility,16.1515,0,27812,27900,162.366,476.401,88
RSUExampleScenario.node[5214].veinsmobility,10.9054,0,27812.5,27900,139.088,211.477,87.5
RSUExampleScenario.node[5216].veinsmobility,15.6727,0,27813,27900,196.961,607.104,87
RSUExampleScenario.node[5217].veinsmobility,0.35285,0,27813,27900,84.1645,0.713944,87
RSUExampleScenario.node[5223].veinsmobility,16.5,0,27813.5,27900,200.662,489.72,86.5
RSUExampleScenario.node[5224].veinsmobility,15.3629,0,27814,27900,161.234,464.023,86
RSUExampleScenario.node[5225].veinsmobility,21.9295,0,27814,27900,237.8,737.091,86
RSUExampleScenario.node[5226].veinsmobility,7.2373,0,27814.5,27900,95.1246,103.029,85.5
RSUExampleScenario.node[5229].veinsmobility,9.02156,0,27815,27900,103.173,112.567,85
RSUExampleScenario.node[5230].veinsmobility,0,-1.84201,27815,27900,82.2185,0.549857,85
RSUExampleScenario.node[5231].veinsmobility,19.2574,0,27815,27900,198.44,618.374,85
RSUExampleScenario.node[5233].veinsmobility,8.2334,0,27815.5,27900,98.8957,96.3098,84.5
RSUExampleScenario.node[5234].veinsmobility,15.9213,0,27815.5,27900,229.072,816.69,84.5
RSUExampleScenario.node[5235].veinsmobility,0,0,27816,27900,81.2455,0.508852,84
RSUExampleScenario.node[5236].veinsmobility,16.25,0,27816,27900,149.258,288.58,84
RSUExampleScenario.node[5238].veinsmobility,19.1054,0,27816.5,27900,210.438,689.113,83.5
RSUExampleScenario.node[5276].veinsmobility,2.22964,0,27824,27900,84.1039,30.6892,76
RSUExampleScenario.node[5240].veinsmobility,15.7994,0,27817,27900,183.761,435.906,83
RSUExampleScenario.node[5244].veinsmobility,18.7829,0,27817.5,27900,190.104,592.112,82.5
RSUExampleScenario.node[5245].veinsmobility,15.5,0,27818,27900,197.092,649.154,82
RSUExampleScenario.node[5247].veinsmobility,15.7993,0,27818,27900,200.14,792.248,82
RSUExampleScenario.node[5248].veinsmobility,20.5189,0,27818,27900,232.293,727.159,82
RSUExampleScenario.node[5249].veinsmobility,14.75,0,27818,27900,151.414,271.585,82
RSUExampleScenario.node[5251].veinsmobility,4.92437,-3.01734,27819,27900,98.6639,63.3898,81
RSUExampleScenario.node[5252].veinsmobility,2.92165,0,27819,27900,79.8298,4.41587,81
RSUExampleScenario.node[5253].veinsmobility,18.2791,0,27819,27900,180.889,607.216,81
RSUExampleScenario.node[5254].veinsmobility,22.5,0,27819,27900,253.701,829,81
RSUExampleScenario.node[5256].veinsmobility,18.7946,0,27819.5,27900,186.055,576.178,80.5
RSUExampleScenario.node[5257].veinsmobility,15.7434,0,27819.5,27900,153.416,395.901,80.5
RSUExampleScenario.node[5260].veinsmobility,16.2738,0,27820,27900,181.283,389.506,80
RSUExampleScenario.node[5322].veinsmobility,2.06397,0,27832.5,27900,75.2071,28.5583,67.5
RSUExampleScenario.node[5262].veinsmobility,22.3028,-2.25228,27820.5,27900,203.541,735.742,79.5
RSUExampleScenario.node[5263].veinsmobility,7.369,0,27821,27900,88.0639,98.4131,79
RSUExampleScenario.node[5341].veinsmobility,2.89925,0,27837,27900,68.8478,36.9011,63
RSUExampleScenario.node[5264].veinsmobility,1.70363,0,27821,27900,76.3805,2.12954,79
RSUExampleScenario.node[5266].veinsmobility,17.0287,0,27821.5,27900,206.732,724.847,78.5
RSUExampleScenario.node[5267].veinsmobility,18.8669,0,27821.5,27900,208.767,655.513,78.5
RSUExampleScenario.node[5268].veinsmobility,22.2398,0,27821.5,27900,214.647,711.387,78.5
RSUExampleScenario.node[5269].veinsmobility,0.145705,0,27822,27900,77.1865,1.5816,78
RSUExampleScenario.node[5270].veinsmobility,17.4612,0,27822,27900,184.62,621.505,78
RSUExampleScenario.node[5431].veinsmobility,1.67883,0,27857,27900,42.4044,3.52044,43
RSUExampleScenario.node[5271].veinsmobility,2.15,0,27822.5,27900,75.755,2.1997,77.5
RSUExampleScenario.node[5272].veinsmobility,18.5047,0,27822.5,27900,177.51,590.432,77.5
RSUExampleScenario.node[5273].veinsmobility,16.25,0.361422,27822.5,27900,198.482,681.419,77.5
RSUExampleScenario.node[5274].veinsmobility,18.5671,0,27823,27900,192.23,597.686,77
RSUExampleScenario.node[5275].veinsmobility,18,0,27823.5,27900,177.444,517.139,76.5
RSUExampleScenario.node[5278].veinsmobility,15.9134,0,27824,27900,178.211,511.349,76
RSUExampleScenario.node[5280].veinsmobility,16.8837,0,27824,27900,162.546,324.558,76
RSUExampleScenario.node[5282].veinsmobility,19.25,4.35996,27824.5,27900,277.573,1069.64,75.5
RSUExampleScenario.node[5283].veinsmobility,0,-1.26101,27824.5,27900,72.975,0.350912,75.5
RSUExampleScenario.node[5284].veinsmobility,16.1017,0,27824.5,27900,157.836,484.077,75.5
RSUExampleScenario.node[5285].veinsmobility,21.8437,0,27824.5,27900,187.44,550.848,75.5
RSUExampleScenario.node[5393].veinsmobility,1.19021,0,27848.5,27900,50.7932,2.87566,51.5
RSUExampleScenario.node[5286].veinsmobility,0,-0.481003,27825,27900,72.4885,0.120265,75
RSUExampleScenario.node[5287].veinsmobility,19.2381,0,27825,27900,183.873,578.545,75
RSUExampleScenario.node[5288].veinsmobility,15.7712,0,27825,27900,181.81,726.209,75
RSUExampleScenario.node[5289].veinsmobility,22.3556,0,27825,27900,200.135,725.235,75
RSUExampleScenario.node[5290].veinsmobility,0,-0.536714,27825.5,27900,72.002,0.26756,74.5
RSUExampleScenario.node[5291].veinsmobility,20.2567,0,27825.5,27900,186.665,504.67,74.5
RSUExampleScenario.node[5292].veinsmobility,15.9954,0,27825.5,27900,152.806,447.098,74.5
RSUExampleScenario.node[5293].veinsmobility,16.25,0,27825.5,27900,177.67,482.871,74.5
RSUExampleScenario.node[5294].veinsmobility,16.25,-0.485052,27825.5,27900,200.915,736.506,74.5
RSUExampleScenario.node[5297].veinsmobility,16.9003,1.08559,27826,27900,223.186,836.381,74
RSUExampleScenario.node[5299].veinsmobility,1.5,-2.9571,27826.5,27900,75.3056,5.85314,73.5
RSUExampleScenario.node[5300].veinsmobility,0.388773,-0.45968,27826.5,27900,73.51,2.08773,73.5
RSUExampleScenario.node[5422].veinsmobility,1.31002,0,27855,27900,46.6288,7.44364,45
RSUExampleScenario.node[5301].veinsmobility,11.9,0,27827,27900,153.806,378.092,73
RSUExampleScenario.node[5302].veinsmobility,16.0844,0,27827.5,27900,159.725,476.992,72.5
RSUExampleScenario.node[5459].veinsmobility,3.43223,0,27865.5,27900,40.0352,23.1528,34.5
RSUExampleScenario.node[5303].veinsmobility,0,0,27828,27900,69.5695,0.663221,72
RSUExampleScenario.node[5304].veinsmobility,18.414,-0.0463619,27828,27900,174.324,447.997,72
RSUExampleScenario.node[5305].veinsmobility,8.4387,0,27828,27900,92.6442,93.325,72
RSUExampleScenario.node[5307].veinsmobility,18.877,0,27829,27900,173.576,552.084,71
RSUExampleScenario.node[5308].veinsmobility,18.4316,0,27830,27900,207.936,785.587,70
RSUExampleScenario.node[5309].veinsmobility,22.7237,-0.0248566,27830,27900,199.792,465.305,70
RSUExampleScenario.node[5311].veinsmobility,16.8283,0,27830.5,27900,143.646,414.28,69.5
RSUExampleScenario.node[5312].veinsmobility,16.25,0,27830.5,27900,151.233,384.771,69.5
RSUExampleScenario.node[5313].veinsmobility,15.7749,-0.825043,27830.5,27900,153.3,471.359,69.5
RSUExampleScenario.node[5314].veinsmobility,15.2565,0,27831,27900,99.2519,126.142,69
RSUExampleScenario.node[5315].veinsmobility,16.1471,0,27831,27900,131.246,251.109,69
RSUExampleScenario.node[5316].veinsmobility,12.1795,-1.16545,27831,27900,124.271,287.065,69
RSUExampleScenario.node[5317].veinsmobility,6.94918,0,27831.5,27900,76.4615,94.675,68.5
RSUExampleScenario.node[5318].veinsmobility,18.4554,0,27831.5,27900,166.979,435.274,68.5
RSUExampleScenario.node[5319].veinsmobility,9.03542,0,27831.5,27900,88.8258,113.435,68.5
RSUExampleScenario.node[5320].veinsmobility,11,0,27831.5,27900,106.458,194.238,68.5
RSUExampleScenario.node[5321].veinsmobility,10.8855,0,27832,27900,95.2757,169.983,68
RSUExampleScenario.node[5329].veinsmobility,14.75,0,27834,27900,93.4112,79.5632,66
RSUExampleScenario.node[5323].veinsmobility,16.5,-2.73264,27832.5,27900,155.631,489.073,67.5
RSUExampleScenario.node[5325].veinsmobility,15.25,-0.292488,27833,27900,139.277,442.375,67
RSUExampleScenario.node[5326].veinsmobility,16.0619,1.56269,27833.5,27900,155.49,704.171,66.5
RSUExampleScenario.node[5327].veinsmobility,17.0279,0,27833.5,27900,123.835,232.109,66.5
RSUExampleScenario.node[5328].veinsmobility,10.2761,0,27833.5,27900,90.2001,185.759,66.5
RSUExampleScenario.node[5330].veinsmobility,16.2165,0,27834,27900,117.905,244.521,66
RSUExampleScenario.node[5331].veinsmobility,14.6828,0,27834,27900,132.184,409.527,66
RSUExampleScenario.node[5440].veinsmobility,0.383657,0,27859.5,27900,38.92,0.508658,40.5
RSUExampleScenario.node[5332].veinsmobility,15.2812,0,27834.5,27900,135.128,379.105,65.5
RSUExampleScenario.node[5333].veinsmobility,15.5,0.992477,27835,27900,179.276,679.373,65
RSUExampleScenario.node[5334].veinsmobility,5.53621,0,27835,27900,68.6414,46.571,65
RSUExampleScenario.node[5335].veinsmobility,17.9292,0,27835,27900,160.436,506.095,65
RSUExampleScenario.node[5336].veinsmobility,15.65,0,27835,27900,148.438,456.132,65
RSUExampleScenario.node[5337].veinsmobility,15.9,4.08198,27835.5,27900,184.507,735.482,64.5
RSUExampleScenario.node[5338].veinsmobility,16.82,0,27835.5,27900,179.032,491.995,64.5
RSUExampleScenario.node[5339].veinsmobility,15.8462,4.66693,27836.5,27900,172.306,694.678,63.5
RSUExampleScenario.node[5340].veinsmobility,10.3532,0,27836.5,27900,107.789,264.973,63.5
RSUExampleScenario.node[5342].veinsmobility,23.241,0,27837,27900,187.464,448.87,63
RSUExampleScenario.node[5343].veinsmobility,12.74,0,27837,27900,82.8718,114.257,63
RSUExampleScenario.node[5344].veinsmobility,10.65,0,27837.5,27900,78.8782,86.4907,62.5
RSUExampleScenario.node[5428].veinsmobility,4.54722,0,27856.5,27900,44.3081,8.59861,43.5
RSUExampleScenario.node[5345].veinsmobility,16.75,-0.803077,27837.5,27900,153.759,590.366,62.5
RSUExampleScenario.node[5346].veinsmobility,17.5519,0,27837.5,27900,139.04,377.649,62.5
RSUExampleScenario.node[5347].veinsmobility,8.04096,0,27838.5,27900,69.26,90.3154,61.5
RSUExampleScenario.node[5348].veinsmobility,12.8215,0,27838.5,27900,82.4215,126.732,61.5
RSUExampleScenario.node[5349].veinsmobility,18.4033,0,27838.5,27900,155.746,483.558,61.5
RSUExampleScenario.node[5350].veinsmobility,18.75,0,27839,27900,197.216,741.19,61
RSUExampleScenario.node[5351].veinsmobility,13.3009,0,27839.5,27900,88.6215,126.053,60.5
RSUExampleScenario.node[5352].veinsmobility,15.5232,0,27839.5,27900,135.437,399.845,60.5
RSUExampleScenario.node[5353].veinsmobility,13.5393,-2.85491,27839.5,27900,114.026,236.327,60.5
RSUExampleScenario.node[5354].veinsmobility,14.8567,0,27839.5,27900,105.816,259.898,60.5
RSUExampleScenario.node[5355].veinsmobility,9.36095,0,27840,27900,73.6659,87.069,60
RSUExampleScenario.node[5356].veinsmobility,15.5,2.10443,27840,27900,144.519,706.081,60
RSUExampleScenario.node[5357].veinsmobility,14.85,0,27840,27900,135.222,489.918,60
RSUExampleScenario.node[5358].veinsmobility,13.5,0,27840,27900,91.7925,193.617,60
RSUExampleScenario.node[5359].veinsmobility,16.4,0,27840,27900,140.825,402.581,60
RSUExampleScenario.node[5360].veinsmobility,15.5493,0,27840,27900,125.451,359.241,60
RSUExampleScenario.node[5361].veinsmobility,15.6753,0,27840,27900,100.68,208.592,60
RSUExampleScenario.node[5362].veinsmobility,15.5821,0.776591,27840.5,27900,186.853,618.98,59.5
RSUExampleScenario.node[5363].veinsmobility,18.3713,-0.775236,27840.5,27900,154.344,457.513,59.5
RSUExampleScenario.node[5364].veinsmobility,16.7707,0,27840.5,27900,123.735,444.362,59.5
RSUExampleScenario.node[5365].veinsmobility,16.6539,0,27840.5,27900,127.702,311.652,59.5
RSUExampleScenario.node[5366].veinsmobility,10.9488,0,27841,27900,100.615,248.8,59
RSUExampleScenario.node[5367].veinsmobility,0.752749,-2.60962,27841,27900,58.919,2.56989,59
RSUExampleScenario.node[5368].veinsmobility,11,0,27841,27900,73.9329,123.995,59
RSUExampleScenario.node[5369].veinsmobility,15.6747,0,27841.5,27900,103.685,230.365,58.5
RSUExampleScenario.node[5579].veinsmobility,5.92868,0,27894,27900,9.66176,14.3388,6
RSUExampleScenario.node[5370].veinsmobility,15.8252,3.34946,27842.5,27900,149.021,643.836,57.5
RSUExampleScenario.node[5371].veinsmobility,14.6462,0,27842.5,27900,130.912,392.738,57.5
RSUExampleScenario.node[5589].veinsmobility,5.0711,0,27895.5,27900,5.97135,8.27769,4.5
RSUExampleScenario.node[5372].veinsmobility,15.3843,0,27843.5,27900,122.207,359.472,56.5
RSUExampleScenario.node[5373].veinsmobility,15,0,27843.5,27900,133.834,425.204,56.5
RSUExampleScenario.node[5374].veinsmobility,14.75,0,27843.5,27900,92.3669,123.574,56.5
RSUExampleScenario.node[5495].veinsmobility,0.450577,0,27874.5,27900,26.7438,3.39131,25.5
