Module,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_startTime,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_stopTime,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalTime
RSUExampleScenario.node[4096].veinsmobility,16.4097,0,27603,27762,325.087,990.878,158.5
RSUExampleScenario.node[4360].veinsmobility,19.2376,0,27643,27762,254.987,762.717,118.5
RSUExampleScenario.node[4215].veinsmobility,19.25,-0.627319,27621,27762,302.778,789.724,140.5
RSUExampleScenario.node[1367].veinsmobility,15.552,-1.37707,27203.5,27762.5,936.764,1874.02,558.5
RSUExampleScenario.node[3520].veinsmobility,16.4937,0,27515.5,27762.5,351.19,497.625,246.5
RSUExampleScenario.node[4680].veinsmobility,15.2636,0,27698,27763,116.809,336.576,64.5
RSUExampleScenario.node[4023].veinsmobility,15.0633,0,27592.5,27763,314.544,979.234,170
RSUExampleScenario.node[3300].veinsmobility,21.25,0,27480.5,27763,589.433,1614.7,282
RSUExampleScenario.node[4225].veinsmobility,19.0431,0,27622,27763.5,290.065,790.147,141
RSUExampleScenario.node[2391].veinsmobility,16.277,0,27351,27764,673.642,1386.76,412.5
RSUExampleScenario.node[1849].veinsmobility,22.5,-0.295955,27273,27764,786.565,1339.7,490.5
RSUExampleScenario.node[4067].veinsmobility,18,0,27599.5,27764,313.484,793.427,164
RSUExampleScenario.node[1840].veinsmobility,16.0607,0,27272,27764.5,792.407,1624.35,492
RSUExampleScenario.node[4036].veinsmobility,16.3444,0,27594.5,27764.5,332.029,992.57,169.5
RSUExampleScenario.node[1331].veinsmobility,16,0,27197.5,27764.5,882.104,1865.05,566.5
RSUExampleScenario.node[4166].veinsmobility,15.9068,0,27613.5,27765,324.356,987.3,151
RSUExampleScenario.node[4301].veinsmobility,18,0,27634.5,27765,270.732,778.843,130
RSUExampleScenario.node[4187].veinsmobility,19.4651,0,27616,27765,317.367,788.599,148.5
RSUExampleScenario.node[3597].veinsmobility,18.0185,0,27528,27765.5,506.69,1660.27,237
RSUExampleScenario.node[4274].veinsmobility,19.1295,0,27631,27765.5,283.575,793.833,134
RSUExampleScenario.node[4041].veinsmobility,16.5992,0,27595,27766,349.604,1003.01,170.5
RSUExampleScenario.node[2901].veinsmobility,15.7236,0,27423.5,27766.5,541.244,1097.77,342.5
RSUExampleScenario.node[2423].veinsmobility,17.6118,0,27357.5,27766.5,676.038,1378.32,408.5
RSUExampleScenario.node[1490].veinsmobility,15.3958,0,27222.5,27766.5,892.54,1876.12,543.5
RSUExampleScenario.node[3559].veinsmobility,15.5,0,27521.5,27766.5,347.965,488.815,244.5
RSUExampleScenario.node[4339].veinsmobility,18.3328,0,27640.5,27767,265.705,772.07,126
RSUExampleScenario.node[4203].veinsmobility,16.4144,0,27618.5,27767.5,303.488,995.02,148.5
RSUExampleScenario.node[4357].veinsmobility,19.25,-1.58494,27642.5,27767.5,271.352,795.978,124.5
RSUExampleScenario.node[4333].veinsmobility,18.4488,0,27639.5,27767.5,274.49,770.728,127.5
RSUExampleScenario.node[4506].veinsmobility,13.9835,0,27668.5,27768,189.774,488.671,99
RSUExampleScenario.node[3372].veinsmobility,16.4,0,27492,27768,407.008,694.06,275.5
RSUExampleScenario.node[3326].veinsmobility,17.8663,0,27485,27768,511.799,1259.59,282.5
RSUExampleScenario.node[1427].veinsmobility,16.25,0,27213,27768,905.675,1872.32,554.5
RSUExampleScenario.node[3785].veinsmobility,18.5803,0,27554.5,27768,445.582,1306.72,213
RSUExampleScenario.node[4195].veinsmobility,18.8757,0,27617.5,27768,314.441,789.696,150
RSUExampleScenario.node[4183].veinsmobility,19.5,0,27616,27768.5,328.418,856.022,152
RSUExampleScenario.node[2554].veinsmobility,16.3936,0,27375.5,27768.5,679.087,1355.53,392.5
RSUExampleScenario.node[1390].veinsmobility,15.0988,0,27206,27768.5,890.264,1844.07,562
RSUExampleScenario.node[3558].veinsmobility,15.7778,0,27521,27768.5,344.241,502.313,247
RSUExampleScenario.node[4267].veinsmobility,18.8791,-0.915993,27630,27768.5,293.909,784.004,138
RSUExampleScenario.node[3180].veinsmobility,17.25,0,27464,27769,558.712,1170.46,304.5
RSUExampleScenario.node[4284].veinsmobility,19.0281,-1.00741,27632.5,27769,281.713,798.135,136
RSUExampleScenario.node[4461].veinsmobility,17.0224,0,27661,27769.5,239.624,668.931,108
RSUExampleScenario.node[4417].veinsmobility,18.8333,0,27653,27770,251.415,783.604,116.5
RSUExampleScenario.node[2776].veinsmobility,16.2058,0,27405.5,27770.5,639.781,1335.48,364.5
RSUExampleScenario.node[2590].veinsmobility,16.0754,0,27379.5,27770.5,645.078,1375.96,390.5
RSUExampleScenario.node[2305].veinsmobility,15.5,0,27339.5,27770.5,710.175,1487.86,430.5
RSUExampleScenario.node[3658].veinsmobility,16.515,0,27537.5,27770.5,329.309,484.55,232.5
RSUExampleScenario.node[3882].veinsmobility,19.1551,0,27571,27770.5,431.102,1314.73,199
RSUExampleScenario.node[3728].veinsmobility,19.25,0,27547,27771,490.735,1319.77,223.5
RSUExampleScenario.node[4463].veinsmobility,19.3334,0,27661,27771,247.624,743.741,109.5
RSUExampleScenario.node[4953].veinsmobility,14.6879,5.55612,27745,27772,76.2647,338.382,26.5
RSUExampleScenario.node[2715].veinsmobility,16.2937,0,27396,27772,622.641,1391.42,375.5
RSUExampleScenario.node[4237].veinsmobility,18,0,27624,27772,286.965,794.971,147.5
RSUExampleScenario.node[4226].veinsmobility,16.2022,0,27622,27772.5,300.769,999.343,150
RSUExampleScenario.node[4423].veinsmobility,19.3962,0,27653.5,27772.5,271.014,797.541,118.5
RSUExampleScenario.node[3445].veinsmobility,14.5888,0,27504,27773,444.558,1101.3,268.5
RSUExampleScenario.node[4122].veinsmobility,15.5,0,27606.5,27773,328.908,988.285,166
RSUExampleScenario.node[3752].veinsmobility,18.787,0,27550,27773,478.529,1299.18,222.5
RSUExampleScenario.node[3907].veinsmobility,17.25,0,27575.5,27773,415.634,1083.38,197
RSUExampleScenario.node[4571].veinsmobility,16.2262,0,27677.5,27773,267.159,889.249,95
RSUExampleScenario.node[2126].veinsmobility,18.75,0,27314.5,27773,848.06,1786.74,458
RSUExampleScenario.node[1718].veinsmobility,13.4351,0,27254,27773.5,652.467,673.072,519
RSUExampleScenario.node[3830].veinsmobility,18,0,27562,27773.5,414.652,1294.63,211
RSUExampleScenario.node[3865].veinsmobility,19.25,0,27568,27774,458.114,1300.89,205.5
RSUExampleScenario.node[4431].veinsmobility,17.5858,0,27655.5,27774,247.192,754.439,118
RSUExampleScenario.node[2340].veinsmobility,16.1676,0,27345,27775,665.394,1371.44,429.5
RSUExampleScenario.node[4084].veinsmobility,19.193,0,27601,27775,317.936,893.74,173.5
RSUExampleScenario.node[4156].veinsmobility,18.6733,-0.0904088,27611.5,27775,372.286,1299.7,163
RSUExampleScenario.node[3894].veinsmobility,19.6015,0,27573,27775,460.97,1299.16,201.5
RSUExampleScenario.node[4457].veinsmobility,18,0,27660.5,27775,242.459,779.558,114
RSUExampleScenario.node[3711].veinsmobility,17.5904,-1.08417,27544,27775,460.523,1090.69,230.5
RSUExampleScenario.node[4180].veinsmobility,17.7246,0,27615,27775,356.109,1092.1,159.5
RSUExampleScenario.node[4904].veinsmobility,15.6185,0,27733,27775.5,104.834,338.864,42
RSUExampleScenario.node[2088].veinsmobility,16.25,-1.25578,27310,27775.5,696.275,1080.53,465
RSUExampleScenario.node[4260].veinsmobility,18.9674,0,27628,27775.5,298.293,801.732,147
RSUExampleScenario.node[4031].veinsmobility,17.495,0,27593.5,27775.5,406.585,1067.96,181.5
RSUExampleScenario.node[4589].veinsmobility,15.6253,0,27681.5,27776,253.45,869.971,94
RSUExampleScenario.node[4272].veinsmobility,15.1144,0,27630.5,27776.5,283.805,986.979,145.5
RSUExampleScenario.node[4482].veinsmobility,19.4635,-0.951124,27664.5,27776.5,258.461,781.077,111.5
RSUExampleScenario.node[4050].veinsmobility,19.5972,0,27596.5,27776.5,417.286,1307.68,179.5
RSUExampleScenario.node[3939].veinsmobility,17.3049,0,27580,27776.5,418.196,1009.02,196
RSUExampleScenario.node[4348].veinsmobility,19,0,27642,27777,293.192,861.908,134.5
RSUExampleScenario.node[2183].veinsmobility,15.6778,0,27323.5,27777,742.426,1587.56,453
RSUExampleScenario.node[4363].veinsmobility,15.7778,0,27643.5,27777,285.809,979.214,133
RSUExampleScenario.node[4106].veinsmobility,17.4929,0,27604.5,27777,383.734,1312.59,172
RSUExampleScenario.node[4404].veinsmobility,18.1928,0,27650,27777,270.904,787.06,126.5
RSUExampleScenario.node[2826].veinsmobility,17.7726,0,27414,27777,697.553,1665.81,362.5
RSUExampleScenario.node[1903].veinsmobility,13.4063,0,27280.5,27777.5,627.563,672.893,496.5
RSUExampleScenario.node[3747].veinsmobility,15.9058,-1.57321,27549.5,27777.5,437.857,1104.54,227.5
RSUExampleScenario.node[3144].veinsmobility,16.1494,-0.860361,27458,27778,517.575,1169.71,319.5
RSUExampleScenario.node[4508].veinsmobility,18.5726,0,27668.5,27778,237.09,769.812,109
RSUExampleScenario.node[4975].veinsmobility,16.3026,-4.32755,27749,27778.5,115.897,346.576,29
RSUExampleScenario.node[2992].veinsmobility,16.25,-0.288376,27436.5,27778.5,578.002,1069.49,341.5
RSUExampleScenario.node[4193].veinsmobility,19.0153,0,27617,27778.5,334.622,959.729,161
RSUExampleScenario.node[3932].veinsmobility,19.0859,0,27579.5,27778.5,435.628,1312.63,198.5
RSUExampleScenario.node[4249].veinsmobility,18.6104,0,27625.5,27778.5,356.425,1310.82,152.5
RSUExampleScenario.node[1985].veinsmobility,16.2266,0,27294,27779,785.256,1584.25,484.5
RSUExampleScenario.node[4270].veinsmobility,16.4428,0,27630.5,27779,290.231,748.338,148
RSUExampleScenario.node[4411].veinsmobility,18.1033,0,27651.5,27779,264.066,792.056,127
RSUExampleScenario.node[2447].veinsmobility,15.4,-2.61947,27360,27779.5,772.839,1937.14,419
RSUExampleScenario.node[1753].veinsmobility,13.771,0,27259,27779.5,651.054,664.527,520
RSUExampleScenario.node[4801].veinsmobility,17.5,1.07194,27715.5,27779.5,184.039,660.136,63.5
RSUExampleScenario.node[4447].veinsmobility,17.0476,0,27659,27779.5,315.643,1022.3,120
RSUExampleScenario.node[2709].veinsmobility,20.4182,0,27395,27779.5,723.316,1687.15,384
RSUExampleScenario.node[4347].veinsmobility,18.0831,0,27641.5,27780,335.238,1296.94,138
RSUExampleScenario.node[4452].veinsmobility,19.7802,0,27660,27780,253.273,782.04,119.5
RSUExampleScenario.node[4058].veinsmobility,15.0988,0,27597.5,27780.5,318.956,994.218,182.5
RSUExampleScenario.node[4294].veinsmobility,19.238,0,27633.5,27780.5,311.908,907.287,146.5
RSUExampleScenario.node[4190].veinsmobility,18.2802,0,27616.5,27780.5,372.921,1032.41,163.5
RSUExampleScenario.node[4307].veinsmobility,15.7188,0,27635.5,27781,269.152,742.391,145
RSUExampleScenario.node[4554].veinsmobility,18,0,27674.5,27781,224.238,765.888,106
RSUExampleScenario.node[4416].veinsmobility,19.2058,0,27652.5,27781.5,303.138,974.315,128.5
RSUExampleScenario.node[4711].veinsmobility,20.1232,1.75668,27704,27781.5,233.938,860.957,77
RSUExampleScenario.node[4477].veinsmobility,18.5601,0,27663.5,27781.5,254.492,780.298,117.5
RSUExampleScenario.node[4450].veinsmobility,16.4594,0,27659.5,27781.5,313.422,1098.51,121.5
RSUExampleScenario.node[3665].veinsmobility,15,0,27538,27782,445.713,1065.11,243.5
RSUExampleScenario.node[2516].veinsmobility,19.7759,-0.541336,27370,27782,763.855,1658.61,411.5
RSUExampleScenario.node[2178].veinsmobility,13.8335,0,27323,27782.5,593.026,667.743,459
RSUExampleScenario.node[4539].veinsmobility,17.7133,0,27672.5,27783,317.88,1069.37,110
RSUExampleScenario.node[4134].veinsmobility,16.6836,0,27608,27783,383.088,1044.72,174.5
RSUExampleScenario.node[4377].veinsmobility,15.65,0,27645.5,27783.5,254.195,745.166,137.5
RSUExampleScenario.node[4569].veinsmobility,17.2271,0,27677,27784,223.571,781.989,106.5
RSUExampleScenario.node[4545].veinsmobility,16.4476,0,27673.5,27784.5,245.861,745.202,110.5
RSUExampleScenario.node[4366].veinsmobility,18,0,27644,27784.5,373.281,1317.47,140
RSUExampleScenario.node[4241].veinsmobility,19.25,0,27624.5,27784.5,389.947,1319.75,159.5
RSUExampleScenario.node[3897].veinsmobility,15.65,0,27573.5,27784.5,417.735,1068.79,210.5
RSUExampleScenario.node[4631].veinsmobility,17.6203,0,27689,27785,226.373,773.631,95.5
RSUExampleScenario.node[4264].veinsmobility,16.0555,0,27628.5,27785,368.972,1128.2,156
RSUExampleScenario.node[4436].veinsmobility,19.25,0,27657.5,27786,294.984,973.633,128
RSUExampleScenario.node[2714].veinsmobility,18.0451,-0.519973,27396,27786,747.057,1680.08,389.5
RSUExampleScenario.node[4515].veinsmobility,16.75,0,27669.5,27786.5,230.242,778.466,116.5
RSUExampleScenario.node[4587].veinsmobility,20.3539,0,27681.5,27786.5,251.957,774.767,104.5
RSUExampleScenario.node[4647].veinsmobility,18.3452,0.192208,27692.5,27786.5,216.751,774.213,93.5
RSUExampleScenario.node[4352].veinsmobility,16.9,0,27642,27786.5,371.751,1081.28,144
RSUExampleScenario.node[3933].veinsmobility,15.7161,-2.46154,27579.5,27786.5,426.523,1054.73,206.5
RSUExampleScenario.node[4536].veinsmobility,19.756,0,27672.5,27787,302.721,878.329,114
RSUExampleScenario.node[4573].veinsmobility,15,0,27678,27787.5,216.172,745.686,109
RSUExampleScenario.node[4548].veinsmobility,17.3525,0,27673.5,27787.5,242.757,778.91,113.5
RSUExampleScenario.node[4607].veinsmobility,15.8747,0,27685.5,27787.5,272.543,879.297,101.5
RSUExampleScenario.node[4688].veinsmobility,18.2067,0,27699.5,27788,213.129,775.906,88
RSUExampleScenario.node[2580].veinsmobility,19.1773,-6.01828,27378.5,27788,768.44,1672.25,409
RSUExampleScenario.node[4379].veinsmobility,19.654,-1.20674,27645.5,27788.5,365.149,1310.08,142.5
RSUExampleScenario.node[4598].veinsmobility,18.4793,0,27683.5,27788.5,234.153,777.363,104.5
RSUExampleScenario.node[4219].veinsmobility,15.85,0,27621.5,27788.5,351.706,1089.6,166.5
RSUExampleScenario.node[4996].veinsmobility,22.5,6.18237,27754,27789,147.745,494.932,34.5
RSUExampleScenario.node[4597].veinsmobility,15.2644,0,27683.5,27789,211.695,745.577,105
RSUExampleScenario.node[4296].veinsmobility,19.3417,0,27634,27789,391.094,1316.74,154.5
RSUExampleScenario.node[3923].veinsmobility,15,0,27577.5,27789,410.705,1078.38,211
RSUExampleScenario.node[2449].veinsmobility,15.05,-0.399994,27360,27789.5,738.796,1956.16,429
RSUExampleScenario.node[4746].veinsmobility,19.3305,0,27708.5,27789.5,214.049,768.618,80.5
RSUExampleScenario.node[2731].veinsmobility,17.8526,0,27398,27789.5,717.136,1678.03,391
RSUExampleScenario.node[4638].veinsmobility,16.0473,0,27690,27790,259.146,902.487,99.5
RSUExampleScenario.node[4713].veinsmobility,19.5038,0,27704.5,27790.5,246.596,861.31,85.5
RSUExampleScenario.node[4617].veinsmobility,15.5132,0,27687.5,27790.5,212.017,744.311,102.5
RSUExampleScenario.node[4613].veinsmobility,18.03,0,27686.5,27790.5,229.127,772.795,103.5
RSUExampleScenario.node[4749].veinsmobility,18.6313,0,27709,27790.5,211.476,782.035,81
RSUExampleScenario.node[4087].veinsmobility,15.5111,0,27602,27791,262.05,297.664,188.5
RSUExampleScenario.node[4645].veinsmobility,20.1415,0,27691.5,27791,234.255,769.274,99
RSUExampleScenario.node[4612].veinsmobility,15.667,0,27686,27791,284.105,878.922,104.5
RSUExampleScenario.node[4523].veinsmobility,18.75,0,27670.5,27792,318.081,994.66,121
RSUExampleScenario.node[4671].veinsmobility,15.4025,0,27696.5,27792,216.494,744.844,95
RSUExampleScenario.node[4781].veinsmobility,18.4342,0,27712.5,27792.5,207.475,787.141,79.5
RSUExampleScenario.node[4651].veinsmobility,18.7724,0,27693.5,27792.5,234.666,781.948,98.5
RSUExampleScenario.node[4123].veinsmobility,15.0855,0,27606.5,27792.5,399.081,1061,185.5
RSUExampleScenario.node[4458].veinsmobility,18.0765,0,27660.5,27793,367.26,1305.29,132
RSUExampleScenario.node[4656].veinsmobility,15.7925,0,27694,27793,254.842,834.401,98.5
RSUExampleScenario.node[3982].veinsmobility,15.3208,-4.61876,27585.5,27793,418.525,1099.86,207
RSUExampleScenario.node[4694].veinsmobility,16.25,-11.6111,27700,27793,294.854,903.167,92.5
RSUExampleScenario.node[4700].veinsmobility,15.5078,0,27702,27793.5,198.724,746.327,91
RSUExampleScenario.node[4397].veinsmobility,18.2724,0,27648.5,27793.5,379.045,1312.29,144.5
RSUExampleScenario.node[4796].veinsmobility,18.7669,0,27714.5,27793.5,224.592,783.888,78.5
RSUExampleScenario.node[4662].veinsmobility,18.7562,0,27695,27794,239.222,782.621,98.5
RSUExampleScenario.node[4810].veinsmobility,16.1776,0,27717,27795,196.465,746.426,77.5
RSUExampleScenario.node[4863].veinsmobility,18.7265,0,27723.5,27795,208.916,781.778,71
RSUExampleScenario.node[4751].veinsmobility,16.5381,0,27709,27795,257.484,908.777,85.5
RSUExampleScenario.node[4784].veinsmobility,16.0673,0,27713,27795.5,207.446,759.563,82
RSUExampleScenario.node[4674].veinsmobility,18.8611,0,27697,27796,288.727,983.648,98.5
RSUExampleScenario.node[2441].veinsmobility,19,0,27359.5,27796,652.986,1139.23,436
RSUExampleScenario.node[4911].veinsmobility,15.732,6.19167,27734.5,27796,188.536,744.214,61
RSUExampleScenario.node[4877].veinsmobility,18.7824,0,27727,27796,203.365,782.905,68.5
RSUExampleScenario.node[4692].veinsmobility,18.8831,0,27700,27796,234.362,789.737,95.5
RSUExampleScenario.node[3003].veinsmobility,21.5801,-0.0905762,27438,27796.5,518.742,705.133,358
RSUExampleScenario.node[4757].veinsmobility,19.6513,0,27710,27797,225.476,769.886,86.5
RSUExampleScenario.node[4634].veinsmobility,15.4699,0,27689.5,27797,266.474,885.236,107
RSUExampleScenario.node[4696].veinsmobility,16.226,0,27700.5,27797,257.14,871.609,96
RSUExampleScenario.node[2455].veinsmobility,14.5395,-1.19998,27360,27797.5,742.744,1986.94,437
RSUExampleScenario.node[3733].veinsmobility,17.5125,0,27548,27798,410.62,699.201,249.5
RSUExampleScenario.node[4901].veinsmobility,18.1204,2.34727,27732.5,27798.5,188.022,775.657,65.5
RSUExampleScenario.node[4926].veinsmobility,19.25,2.36424,27737,27799,192.255,775.849,61.5
RSUExampleScenario.node[4770].veinsmobility,18.9434,0,27711.5,27799,225.814,779.349,87
RSUExampleScenario.node[4681].veinsmobility,15.0429,0,27698,27799,251.56,858.49,100.5
RSUExampleScenario.node[3898].veinsmobility,17.4534,-0.182204,27574,27800,353.332,706.424,225.5
RSUExampleScenario.node[4723].veinsmobility,15.7441,0,27705.5,27800.5,257.492,896.608,94.5
RSUExampleScenario.node[4851].veinsmobility,18.8032,0,27721.5,27801,218.133,769.993,79
RSUExampleScenario.node[4652].veinsmobility,14.5194,0,27693.5,27801.5,274.377,904.83,107.5
RSUExampleScenario.node[3574].veinsmobility,15.4888,0,27523.5,27802,429.187,772.195,278
RSUExampleScenario.node[4033].veinsmobility,16.3865,0,27594.5,27802.5,347.514,703.544,207.5
RSUExampleScenario.node[4764].veinsmobility,15.0647,0,27710.5,27802.5,228.046,829.49,91.5
RSUExampleScenario.node[4254].veinsmobility,18,0,27626,27803,361.232,966.209,176.5
RSUExampleScenario.node[4734].veinsmobility,15.8043,0.226878,27707,27803,250.809,892.67,95.5
RSUExampleScenario.node[3708].veinsmobility,14.3072,0,27544,27803.5,411.893,759.616,259
RSUExampleScenario.node[3355].veinsmobility,15.7799,0,27489.5,27803.5,453.348,699.541,313.5
RSUExampleScenario.node[2517].veinsmobility,15.85,0,27370.5,27804,620.164,1014.4,433
RSUExampleScenario.node[4747].veinsmobility,15.2821,0,27708.5,27804,239.11,849.995,95
RSUExampleScenario.node[3071].veinsmobility,16.25,0,27448,27804.5,618.077,1325.74,356
RSUExampleScenario.node[3568].veinsmobility,18.5,0,27523,27804.5,528.957,1378.19,281
RSUExampleScenario.node[2408].veinsmobility,15.9073,0,27354,27806,646.809,1080.97,451.5
RSUExampleScenario.node[1711].veinsmobility,15.8054,0,27253.5,27806.5,749.624,1061.8,552.5
RSUExampleScenario.node[4767].veinsmobility,15.0415,0,27711,27806.5,227.332,897.038,95
RSUExampleScenario.node[3258].veinsmobility,16.25,0,27474.5,27807,471.067,719.575,332
RSUExampleScenario.node[4052].veinsmobility,16.2724,-4.16,27597,27807,364.124,659.734,209.5
RSUExampleScenario.node[4137].veinsmobility,19.25,0,27608.5,27807,479.012,1408.15,198
RSUExampleScenario.node[3418].veinsmobility,16.6671,0,27500.5,27807,465.127,872.307,306
RSUExampleScenario.node[2675].veinsmobility,16.5305,-0.374756,27390.5,27807.5,707.009,1464.49,416.5
RSUExampleScenario.node[3141].veinsmobility,15,0,27457.5,27807.5,480.45,721.407,349.5
RSUExampleScenario.node[3423].veinsmobility,16,0,27501,27808,547.736,1231.02,306.5
RSUExampleScenario.node[2530].veinsmobility,15.25,0,27372.5,27808.5,611.578,1014.16,435.5
RSUExampleScenario.node[4530].veinsmobility,16.25,0,27671.5,27808.5,298.765,897.653,136.5
RSUExampleScenario.node[3243].veinsmobility,15.4383,0,27471,27808.5,501.716,916.934,337
RSUExampleScenario.node[3761].veinsmobility,16.4768,0,27551.5,27809,414.682,688.43,257
RSUExampleScenario.node[4562].veinsmobility,16.6404,0,27676,27809,280.072,656.225,132.5
RSUExampleScenario.node[4401].veinsmobility,16,0,27649,27809,331.401,692.211,159.5
RSUExampleScenario.node[1408].veinsmobility,18.5182,0,27208.5,27809,939.99,1809.03,600
RSUExampleScenario.node[4848].veinsmobility,14.6168,0,27721,27809,210.976,873.043,87.5
RSUExampleScenario.node[3632].veinsmobility,16.3322,0,27533.5,27809.5,443.706,770.505,275.5
RSUExampleScenario.node[3699].veinsmobility,15.9089,-0.170468,27542.5,27809.5,496.344,1235.6,266.5
RSUExampleScenario.node[4322].veinsmobility,15,0,27637.5,27809.5,295.975,668.956,171.5
RSUExampleScenario.node[4029].veinsmobility,14.9394,0,27593.5,27809.5,334.045,644.811,215.5
