module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed,std_speed
node[5247],15.274000000000001,0.0,27800.5,27887.5,245.537,876.023,86.5,True,0,0,9.414248287283236,4.504818450951077
node[5248],2.21347,0.0,27800.5,27900.0,98.0236,5.26478,99.5,False,0,0,0.04150405125628141,0.22820749055998105
node[5249],6.99568,0.0,27801.0,27900.0,119.913,75.9612,99.0,False,0,0,0.7587248136363637,1.266802543502361
node[524],15.4248,0.24327800000000002,27077.5,27162.5,224.875,855.9760000000001,84.5,True,0,0,9.405733917159765,4.820515536558411
node[5250],16.5997,0.0,27801.0,27882.0,244.31,899.081,80.5,True,0,0,10.376822850310557,4.839315459657848
node[5251],10.0724,0.0,27801.0,27900.0,156.046,315.385,99.0,False,0,0,3.1649850373737376,2.6219895672964957
node[5252],14.136,0.0,27801.5,27900.0,148.734,239.046,98.5,False,0,0,2.4245189340101523,4.081981067148594
node[5253],15.7778,0.0,27801.5,27900.0,217.40099999999998,748.3989999999999,98.5,False,20,0,7.559637192893401,5.705170312281766
node[5254],13.75,0.0,27801.5,27900.0,166.292,435.724,98.5,False,0,0,4.413204019796954,4.421094459198809
node[5255],17.2768,0.0,27801.5,27900.0,209.614,741.007,98.5,False,12,0,7.560073265989848,6.899248415868153
node[5256],15.65,-1.78332,27801.5,27900.0,173.933,460.10699999999997,98.5,False,0,0,4.671686098477158,5.827109796243811
node[5257],6.43419,0.0,27802.0,27900.0,117.63600000000001,84.3218,98.0,False,0,0,0.8525733367346939,1.3403995846796384
node[5258],17.3866,0.0,27802.0,27900.0,207.84400000000002,723.7669999999999,98.0,False,13,0,7.415529413265306,6.745688895503019
node[5259],11.6104,-1.42967,27802.0,27900.0,141.46,183.18400000000003,98.0,False,0,0,1.8531083112244902,2.766021707902573
node[525],16.75,0.0,27078.0,27274.0,461.664,1476.3,195.5,True,25,0,7.53699348797954,6.238394342416617
node[5260],15.0434,0.0,27802.0,27900.0,160.03799999999998,359.212,98.0,False,2,0,3.65463435,4.164098405385353
node[5261],4.486269999999999,0.0,27802.5,27900.0,114.125,56.9404,97.5,False,0,0,0.5617308348717949,0.8190941914114415
node[5262],14.75,0.0,27802.5,27900.0,124.061,74.9336,97.5,False,20,0,0.6794871794871795,2.5319789219961377
node[5263],16.7839,0.0,27802.5,27900.0,195.679,473.82,97.5,False,0,0,4.8835465102564095,6.1187035791878825
node[5264],16.5,0.0,27802.5,27880.0,227.375,849.4860000000001,77.0,True,0,0,10.171384558441558,4.770637862301031
node[5265],13.3488,0.0,27803.0,27900.0,159.005,439.445,97.0,False,0,0,4.532257455154639,4.873511958927621
node[5266],19.25,-0.48990200000000006,27803.0,27889.5,216.493,780.2,86.0,True,6,0,9.072735548255814,7.090217324632596
node[5267],22.5,0.0,27803.0,27876.5,199.375,483.175,73.0,True,15,0,6.602138476712328,6.38810524826564
node[5268],13.6493,0.0,27803.5,27900.0,199.05900000000003,587.243,96.5,False,20,0,6.005007041450777,3.0577447742347097
node[5269],16.8854,0.0,27803.5,27900.0,203.71599999999998,558.008,96.5,False,0,0,5.741320849222799,6.364489365661531
node[526],16.0,0.0,27078.0,27332.0,478.064,1331.26,253.5,True,45,0,5.167048516568047,6.047353031860533
node[5270],3.11789,0.0,27804.0,27900.0,106.928,37.0201,96.0,False,0,0,0.37985532083333334,0.5323701530894962
node[5271],4.1,0.0,27804.0,27900.0,96.5062,38.3849,96.0,False,20,0,0.37121492343749996,0.9490386097173521
node[5272],20.5,0.0,27804.0,27898.0,239.297,791.0930000000001,93.5,True,12,0,8.453981037433154,7.621515764293754
node[5273],19.0409,0.0,27804.0,27900.0,193.873,421.787,96.0,False,20,0,4.3760577875,4.796918267178047
node[5274],16.7983,0.0,27804.0,27900.0,166.7,529.683,96.0,False,14,0,5.486001219791667,5.355504251006369
node[5275],22.9143,0.0,27804.0,27900.0,300.842,919.7189999999999,96.0,False,6,0,9.338888802083334,8.875119907774899
node[5276],13.7114,0.0,27804.0,27900.0,151.895,284.962,96.0,False,16,0,2.9699954578125,4.1170805000853115
node[5277],8.28717,0.0,27804.0,27900.0,114.221,90.8391,96.0,False,20,0,0.8736325010416667,1.726530123779716
node[5278],12.3864,0.0,27805.0,27900.0,172.449,420.292,95.0,False,19,0,4.356871533157895,3.570050451211428
node[5279],17.537,0.0,27805.0,27900.0,218.706,528.303,95.0,False,0,0,5.565791446842106,6.299908840400489
node[527],19.1292,0.0,27078.0,27245.5,372.519,977.975,167.0,True,34,0,5.814375266167665,6.940327533233035
node[5280],1.33645,0.0,27805.0,27900.0,93.2506,6.51389,95.0,False,0,0,0.03555678947368421,0.18244829174056917
node[5281],9.35839,-0.294327,27805.5,27900.0,124.42299999999999,127.96600000000001,94.5,False,0,0,1.3709043412698412,2.7431953988163187
node[5282],15.0,0.0,27805.5,27900.0,191.38099999999997,561.946,94.5,False,18,0,5.947725478306879,5.279844244597164
node[5283],6.19055,0.0,27805.5,27900.0,112.887,69.2826,94.5,False,0,0,0.7204083984126984,1.156796796623863
node[5284],17.4296,0.0,27805.5,27900.0,190.101,594.477,94.5,False,15,0,6.135926062433863,6.6144084796699
node[5285],7.656039999999999,-1.7873400000000002,27805.5,27900.0,111.931,115.616,94.5,False,19,0,1.1751682984126983,1.9226793544100642
node[5286],14.25,0.0,27806.0,27900.0,148.795,203.125,94.0,False,0,0,2.133563665425532,3.852477708749506
node[5287],18.4765,0.0,27806.0,27900.0,251.455,879.0219999999999,94.0,False,19,0,9.410871120212766,6.333970620251986
node[5288],4.64693,0.0,27806.0,27900.0,109.23700000000001,63.86600000000001,94.0,False,0,0,0.6835645186170212,0.9508117669740442
node[5289],19.8409,1.70175,27806.0,27855.0,182.46200000000002,655.0369999999999,48.5,True,0,0,13.403832989690722,4.938949373194407
node[528],16.8458,0.0,27078.5,27256.0,365.666,1078.04,177.0,True,36,0,6.060070520338983,5.56279275188206
node[5290],12.5931,0.0,27806.0,27900.0,133.511,243.266,94.0,False,19,0,2.5237905510638297,3.9220733960239924
node[5291],15.0988,0.0,27806.5,27900.0,148.19799999999998,282.914,93.5,False,0,0,3.0018714737967915,4.3625162945242355
node[5292],2.0310099999999998,-1.57643,27806.5,27900.0,94.1977,9.85648,93.5,False,0,0,0.09110686470588235,0.32564997858692774
node[5293],14.8342,0.0,27806.5,27872.5,125.757,333.349,65.5,True,13,0,4.94161664961832,3.7723985256437853
node[5294],15.5,0.0,27806.5,27900.0,129.322,170.692,93.5,False,0,0,1.6916685294117644,3.8766782880603534
node[5295],3.5696,0.0,27807.0,27900.0,107.539,47.1882,93.0,False,0,0,0.49441679784946235,0.8127174737139709
node[5296],15.4435,0.0,27807.0,27900.0,190.36,524.09,93.0,False,0,0,5.534603461290323,6.2049430265517325
node[5297],15.0,0.0,27807.5,27900.0,158.128,187.829,92.5,False,0,0,2.076213663243243,3.693632771324395
node[5298],3.5367900000000003,0.0,27807.5,27900.0,102.462,23.7312,92.5,False,0,0,0.25609058648648647,0.46669181565392404
node[5299],18.0165,0.0,27807.5,27900.0,206.16400000000002,703.914,92.5,False,12,0,7.638949057837838,6.765445091482215
node[529],22.0,0.0,27078.5,27593.0,1082.34,2699.94,514.0,True,47,0,5.1831177493190665,6.118183106881305
node[52],22.5,0.0,27009.5,27256.5,580.587,1406.64,246.5,True,28,0,5.632829952332657,7.319277935367227
node[5300],6.9,0.0,27808.0,27900.0,105.546,56.7,92.0,False,0,0,0.5945882652173914,1.0434215518023797
node[5301],4.2523800000000005,0.0,27808.0,27900.0,109.251,77.2343,92.0,False,0,0,0.7926404864130434,1.0556381133631887
node[5302],15.9499,0.0,27808.0,27900.0,150.79399999999998,275.138,92.0,False,0,0,2.9775967418478264,4.139236744214142
node[5303],4.47734,-2.03505,27808.0,27900.0,102.181,36.2425,92.0,False,0,0,0.37234170597826083,0.7626412472721126
node[5304],16.8131,0.0,27808.0,27900.0,183.315,628.17,92.0,False,12,0,6.705521135326087,6.018841755468239
node[5305],7.81871,0.0,27808.5,27900.0,109.98,113.899,91.5,False,0,0,1.2343606683060109,2.143810339378957
node[5306],13.4212,0.0,27808.5,27900.0,155.707,419.67,91.5,False,0,0,4.58210621147541,5.13490118312612
node[5307],8.75419,0.0,27809.0,27900.0,117.134,96.3524,91.0,False,0,0,1.0860316456043957,1.9388845887172537
node[5308],18.3414,0.0,27809.0,27894.5,209.99,776.679,85.0,True,9,0,9.172898491764705,6.806847189018469
node[5309],17.9181,0.0,27809.0,27900.0,207.361,477.69699999999995,91.0,False,0,0,5.276943725274725,6.208063482758096
node[530],22.7974,-2.23747,27078.5,27900.0,1208.58,1710.23,821.5,False,147,0,2.0402517034083996,4.066125019497031
node[5310],17.1801,0.0,27809.0,27900.0,170.817,546.749,91.0,False,13,0,5.977773723076924,5.541266961475152
node[5311],18.941,0.0,27809.5,27900.0,243.308,857.515,90.5,False,18,0,9.484863448066298,6.636200423415478
node[5312],14.0536,0.0,27809.5,27900.0,164.888,413.708,90.5,False,0,0,4.56850739558011,5.1506143362486485
node[5313],2.86423,0.0,27809.5,27900.0,95.0947,20.5251,90.5,False,0,0,0.22650905082872927,0.5140471815922862
node[5314],18.6012,0.0,27809.5,27893.0,209.484,757.2710000000001,83.0,True,5,0,9.164454812048195,7.0049386591926135
node[5315],15.6917,0.0,27809.5,27889.0,228.048,901.461,79.0,True,0,0,10.616455455696203,4.000576976436533
node[5316],6.90925,0.0,27809.5,27900.0,104.42200000000001,101.00299999999999,90.5,False,18,0,1.1173113093922653,2.190044694999887
node[5317],2.75,0.0,27810.0,27900.0,101.56700000000001,44.1101,90.0,False,0,0,0.482956185,0.5569368146572995
node[5318],2.42943,0.0,27810.0,27900.0,90.1163,11.2008,90.0,False,0,0,0.1114952177777778,0.3816840278166018
node[5319],11.0,0.0,27810.0,27900.0,133.879,139.168,90.0,False,0,0,1.5696949616666669,2.5573204135486516
node[531],15.5453,0.0,27079.0,27166.0,218.833,885.3380000000001,86.5,True,0,0,9.519097514450868,4.914431044945856
node[5320],15.1337,0.0,27810.0,27900.0,169.149,401.83099999999996,90.0,False,18,0,4.452355776666668,4.794647423877563
node[5321],16.25,0.0,27810.0,27900.0,178.393,462.251,90.0,False,0,0,5.1543288388888895,5.901046315198833
node[5322],19.2764,0.0,27810.0,27900.0,185.99,575.216,90.0,False,14,0,6.347418935555556,5.745896440011619
node[5323],7.582910000000001,0.0,27810.5,27900.0,105.698,116.524,89.5,False,0,0,1.2862433279329608,2.249387432136028
node[5324],18.3062,3.5,27810.5,27868.0,194.359,748.052,57.0,True,0,0,12.95774061403509,4.638478676855863
node[5325],15.1323,0.0,27811.0,27900.0,162.947,427.345,89.0,False,18,0,4.649863865168539,3.821164611735444
node[5326],19.1514,5.43887,27811.0,27859.5,179.87099999999998,667.9839999999999,48.0,True,0,0,13.873444999999998,3.117509941878884
node[5327],9.85022,0.0,27811.5,27900.0,127.725,114.861,88.5,False,0,0,1.3209649542372883,2.1822797782232164
node[5328],21.5296,0.0,27811.5,27900.0,232.456,724.429,88.5,False,3,0,8.138787856497173,7.3967126360408555
node[5329],13.6323,0.0,27812.0,27900.0,134.311,212.59,88.0,False,0,0,2.40635056875,3.0258690066715057
node[532],15.6898,0.0,27079.5,27305.0,422.11300000000006,1105.79,225.0,True,27,0,4.890404745111111,5.121900482947222
node[5330],14.421,0.0,27812.0,27900.0,166.394,443.59,88.0,False,0,0,5.024099656250001,4.76145332646699
node[5331],13.1487,0.0,27812.0,27900.0,166.727,373.977,88.0,False,18,0,4.1843979749999995,3.9570028874605163
node[5332],7.80542,0.0,27812.5,27900.0,116.465,96.0544,87.5,False,0,0,1.1012861988571427,1.639624427968398
node[5333],8.14146,0.0,27812.5,27900.0,106.507,89.6936,87.5,False,0,0,0.990868698742857,1.8632935187289186
node[5334],13.6801,0.07095180000000001,27813.0,27900.0,189.946,562.344,87.0,False,18,0,6.4192059241379305,3.3826555973280463
node[5335],14.5339,0.0,27813.0,27900.0,161.717,396.89599999999996,87.0,False,0,0,4.5774597471264356,5.160431958609028
node[5336],1.74705,0.0,27813.0,27900.0,87.4432,6.52281,87.0,False,0,0,0.06712419195402299,0.23059405231844232
node[5337],15.7398,1.86306,27813.0,27870.5,158.596,619.067,57.0,True,4,0,10.876278771929828,4.109553294149729
node[5338],4.54068,0.0,27813.5,27900.0,101.772,72.5059,86.5,False,0,0,0.8343064982658959,1.1229423307160424
node[5339],16.9,0.0,27813.5,27858.5,119.851,277.889,44.5,True,9,0,6.270877815730337,5.538594531070278
node[533],19.604,0.0,27079.5,27167.0,230.565,766.924,87.0,True,4,0,8.853333096551724,7.4221399640182355
node[5340],15.4463,0.0,27813.5,27900.0,191.78900000000002,426.12300000000005,86.5,False,0,0,4.86017047398844,5.91124555786054
node[5341],4.952780000000001,-2.36531,27814.0,27900.0,108.571,82.8148,86.0,False,0,0,0.9456024069767442,1.4075258901237966
node[5342],12.6972,0.0,27814.0,27900.0,158.312,394.035,86.0,False,18,0,4.5304049226744185,3.872609638251153
node[5343],0.0,-1.90464,27814.0,27900.0,83.1915,0.476171,86.0,False,0,0,-0.011073488372093024,0.1452274384991461
node[5344],10.83,0.0,27814.5,27900.0,107.988,125.71600000000001,85.5,False,0,0,1.4430844988304092,2.6639025447852407
node[5345],7.75891,0.0,27815.0,27900.0,96.8415,106.45200000000001,85.0,False,0,0,1.235322355882353,2.4160063785679826
node[5346],13.5252,0.0,27815.0,27900.0,131.07,287.22900000000004,85.0,False,0,0,3.377220382352941,4.141343877412265
node[5347],17.8796,0.0,27815.0,27900.0,198.63299999999998,665.1,85.0,False,11,0,7.860958768235293,6.9418228877612655
node[5348],2.08771,-0.136845,27815.5,27900.0,87.625,16.2934,84.5,False,0,0,0.18523995798816567,0.4109663479755973
node[5349],4.46709,-1.62871,27815.5,27900.0,99.2797,63.3185,84.5,False,0,0,0.7227047743786982,1.1691898138352022
node[534],17.1128,0.0,27079.5,27421.0,632.149,1741.68,341.0,True,58,0,5.080996644868035,6.194212865793378
node[5350],10.7927,0.0,27815.5,27900.0,103.819,111.139,84.5,False,0,0,1.2973313562130178,2.5883538213788704
node[5351],15.7968,0.0,27815.5,27891.5,216.88400000000001,886.296,75.5,True,0,0,10.94075536423841,3.9533019327773373
node[5352],12.6373,0.0,27816.0,27900.0,138.6,304.947,84.0,False,0,0,3.6408590529761904,4.254532203429327
node[5353],15.6502,0.0,27816.0,27900.0,154.025,274.70599999999996,84.0,False,0,0,3.2373027440476188,4.58480538731181
node[5354],18.6452,0.0,27816.5,27896.0,201.52200000000002,767.5219999999999,79.0,True,8,0,9.761119018987342,6.753304745298319
node[5355],2.4520299999999997,0.0,27817.0,27900.0,92.4757,35.6925,83.0,False,0,0,0.4282272885542169,0.5259395737539575
node[5356],16.5153,0.0,27817.0,27900.0,182.554,424.772,83.0,False,0,0,5.14828034939759,6.3876013944679
node[5357],4.15754,-2.97248,27817.5,27900.0,95.291,38.6112,82.5,False,0,0,0.42812139151515144,0.8107921188627161
node[5358],14.3862,0.0,27817.5,27900.0,173.94299999999998,539.211,82.5,False,16,0,6.5342715824242426,5.3290841115917615
node[5359],18.0817,0.0,27817.5,27900.0,197.28900000000002,642.877,82.5,False,11,0,7.816892966060605,6.985208889536973
node[535],17.3445,0.0,27080.0,27299.0,461.64300000000003,1303.72,218.5,True,36,0,5.9705974604118985,5.761061566087069
node[5360],19.25,0.0,27818.0,27900.0,288.219,1112.6,82.0,False,13,0,13.491853109756098,5.108397371472481
node[5361],2.8529400000000003,-3.88285,27818.0,27900.0,91.39200000000001,27.1489,82.0,False,0,0,0.2777397664634146,0.571780050445942
node[5362],16.25,5.0919300000000005,27818.0,27872.5,162.843,620.4209999999999,54.0,True,4,0,11.544865,3.169881215755421
node[5363],14.7742,2.2687,27818.0,27894.0,215.77599999999998,887.595,75.5,True,0,0,11.000310397350994,2.944856540858288
node[5364],0.0,-0.0776672,27818.0,27900.0,79.2995,0.0194168,82.0,False,0,0,-0.00047358048780487806,0.006064789399677374
node[5365],13.4331,0.0,27818.0,27900.0,130.662,224.84900000000002,82.0,False,17,0,2.6532718585365855,3.45454076392158
node[5366],5.81405,0.0,27819.0,27900.0,99.7886,105.751,81.0,False,0,0,1.282764648148148,1.6038446034843317
node[5367],14.5603,0.0,27819.0,27900.0,153.154,397.194,81.0,False,0,0,4.910143880246913,5.122706559382137
node[5368],18.8591,0.0,27819.0,27897.5,208.857,781.618,78.0,True,8,0,10.05591756923077,6.8272629480508735
node[5369],21.8968,0.0,27819.0,27900.0,185.22099999999998,377.599,81.0,False,0,0,4.710121480720369,7.699199104890631
node[536],15.0,0.0,27080.0,27697.5,959.475,2107.57,617.0,True,91,0,3.390584835248234,5.17521011859528
node[5370],4.47443,0.0,27819.5,27900.0,93.5358,72.1397,80.5,False,0,0,0.8924144322981368,1.1398142424999553
node[5371],18.0185,0.0,27819.5,27900.0,178.739,614.677,80.5,False,10,0,7.6595594031055905,6.880902403838401
node[5372],17.5459,0.0,27819.5,27900.0,159.839,414.222,80.5,False,16,0,5.098599303726709,4.851763667352052
node[5373],19.9236,2.0320099999999996,27819.5,27891.5,234.58700000000002,911.675,71.5,True,0,0,12.49927538461539,5.4020659120774575
node[5374],15.5,0.0,27820.0,27900.0,167.145,420.371,80.0,False,0,0,5.2574707924999995,5.577684929008198
node[5375],9.0714,0.0,27821.0,27900.0,90.7485,112.531,79.0,False,0,0,1.4000357259493668,2.794315378457462
node[5376],21.6229,0.0,27821.0,27900.0,173.00900000000001,329.038,79.0,False,0,0,4.213832455696203,7.392768755354658
node[5377],15.7107,0.0,27821.5,27900.0,182.627,722.3530000000001,78.5,False,16,0,9.198022647133756,5.394163040250135
node[5378],18.0798,0.0,27821.5,27900.0,176.44799999999998,594.38,78.5,False,11,0,7.583644936305731,6.911596026982016
node[5379],14.4,0.0,27822.0,27900.0,157.914,352.44699999999995,78.0,False,0,0,4.556030309615385,5.077981403432595
node[537],15.0,1.47669,27080.0,27161.0,207.226,839.456,80.5,True,0,0,9.689917329192546,4.471132357947307
node[5380],15.1625,0.0,27822.0,27900.0,162.22299999999998,595.4730000000001,78.0,False,11,0,7.517349425,5.911121570374622
node[5381],14.4,0.0,27822.5,27900.0,148.623,412.01599999999996,77.5,False,0,0,5.307687235483871,4.771785410075312
node[5382],18.8839,0.0,27822.5,27900.0,212.493,772.46,77.5,False,8,0,10.00611579548387,6.735700906268509
node[5383],15.417,3.7241699999999995,27822.5,27895.5,221.278,869.555,72.5,True,0,0,11.195715724137932,2.974851580584349
node[5384],1.6867900000000002,0.0,27823.0,27900.0,84.5669,27.6688,77.0,False,0,0,0.3584474285714286,0.4003775898502004
node[5385],18.0,0.0,27823.0,27900.0,200.801,715.752,77.0,False,9,0,9.349654814935064,6.36463826723897
node[5386],17.5179,0.0,27823.5,27900.0,175.233,566.1659999999999,76.5,False,11,0,7.437158356862746,6.876963431733293
node[5387],0.8875790000000001,0.0,27823.5,27900.0,74.2536,1.13027,76.5,False,0,0,0.008973570588235296,0.07513954013908836
node[5388],0.667845,0.0,27824.0,27900.0,82.9918,12.2583,76.0,False,0,0,0.15451782565789474,0.161324437004658
node[5389],16.25,6.9,27824.0,27874.0,138.11700000000002,657.443,49.5,True,4,0,13.331164646464645,2.3681924097192057
node[538],15.4661,0.0,27080.5,27253.5,346.892,867.565,172.5,True,11,0,5.015548810434783,5.3145298396930185
node[5390],15.9815,0.0,27824.0,27900.0,158.364,435.78,76.0,False,0,0,5.744944580921054,5.847776035243987
node[5391],18.5088,-0.594136,27824.0,27900.0,162.352,251.833,76.0,False,0,0,3.2636562039473684,5.021331289900473
node[5392],16.8837,0.0,27824.0,27900.0,162.375,324.55,76.0,False,16,0,4.19440072368421,6.087706924970075
node[5393],11.7839,0.0,27824.5,27900.0,109.588,201.046,75.5,False,0,0,2.6530776927152315,2.982704409357629
node[5394],15.0756,-1.04512,27824.5,27900.0,162.05200000000002,584.884,75.5,False,14,0,7.6697980794701985,3.2924660229132643
node[5395],12.3999,0.0,27824.5,27900.0,123.022,276.592,75.5,False,0,0,3.677283142384106,3.8306143771675933
node[5396],15.5,0.0,27824.5,27900.0,209.78400000000002,873.049,75.5,False,0,0,10.691091913907286,4.058654146800905
node[5397],13.15,0.0,27825.0,27900.0,148.292,418.82,75.0,False,0,0,5.577750037333332,4.481213186049591
node[5398],18.8513,0.0,27825.0,27899.0,203.733,747.163,73.5,True,7,0,10.207065515646258,6.8790675655966345
node[5399],16.25,0.0,27825.0,27888.5,209.34900000000002,829.5260000000001,63.0,True,0,0,12.238976904761905,3.834666160835483
node[539],16.0,0.0,27080.5,27255.0,324.692,789.395,174.0,True,0,0,4.501243999999999,5.325161476047263
node[53],16.2035,0.0,27010.0,27089.0,191.477,640.5459999999999,78.5,True,2,0,8.169641486624204,6.502804431308853
node[5400],13.1119,0.0,27825.5,27900.0,149.92,419.74699999999996,74.5,False,0,0,5.636284540268456,4.224044543598405
node[5401],0.775112,-1.3435,27825.5,27900.0,80.1959,9.49929,74.5,False,0,0,0.11292259731543625,0.1769895339424977
node[5402],18.6982,0.0,27825.5,27900.0,190.243,644.248,74.5,False,9,0,8.693710832214768,6.5724195198088315
node[5403],12.800999999999998,0.0,27825.5,27900.0,142.153,370.3,74.5,False,15,0,4.887126848993289,4.236246199401046
node[5404],16.3424,0.0,27825.5,27900.0,151.967,399.348,74.5,False,0,0,5.371839280536913,5.7808191894318535
node[5405],15.7046,1.70459,27825.5,27897.0,209.21,877.954,71.0,True,0,0,11.427919295774647,3.2998381297210932
node[5406],10.6067,0.0,27826.0,27900.0,105.696,195.21099999999998,74.0,False,0,0,2.6362523695945943,2.8320419478056236
node[5407],16.2709,0.0,27826.0,27900.0,229.998,898.1560000000001,74.0,False,0,0,11.258984966216216,4.800946418667982
node[5408],4.8137099999999995,-2.33692,27826.5,27900.0,88.6831,50.854,73.5,False,0,0,0.6788977217687074,1.0680319193432162
node[5409],4.52792,0.0,27826.5,27900.0,87.0798,64.0381,73.5,False,0,0,0.8759762829931973,1.1216343968425602
node[540],16.027,0.0,27080.5,27219.0,256.597,620.346,138.0,True,2,0,4.499180696376812,5.025358325836274
node[5410],4.06252,0.0,27826.5,27900.0,82.5025,38.4824,73.5,False,0,0,0.5212255986394558,0.894088863111295
node[5411],13.6864,0.0,27826.5,27900.0,141.566,320.803,73.5,False,0,0,4.38642390340136,4.878940900471934
node[5412],3.23841,-0.76726,27827.0,27900.0,77.0035,20.6205,73.0,False,0,0,0.28007362328767127,0.6560487771803004
node[5413],12.0558,0.0,27827.0,27900.0,138.178,365.961,73.0,False,15,0,4.934831620547946,3.4257438579103385
node[5414],15.0194,0.0,27827.5,27900.0,145.795,425.311,72.5,False,15,0,5.771868520689655,3.935526754971174
node[5415],14.0591,0.0,27828.0,27900.0,131.278,329.911,72.0,False,0,0,4.573195492361112,4.964203077523897
node[5416],18.4763,0.0,27828.0,27900.0,171.112,542.368,72.0,False,10,0,7.566359902083333,6.898865745891599
node[5417],8.332469999999999,0.0,27829.0,27900.0,100.068,141.494,71.0,False,0,0,1.964716266197183,2.406385070818242
node[5418],14.2722,1.18674,27829.0,27887.5,154.655,484.074,58.0,True,12,0,8.319372327586207,3.0853847638961276
node[5419],13.15,0.0,27829.0,27900.0,136.025,400.38,71.0,False,0,0,5.649008766197183,4.398814255511028
node[541],15.9729,0.0,27080.5,27176.5,239.981,753.192,95.5,True,10,0,7.86874814659686,5.275649893153344
node[5420],18.1665,0.0,27829.0,27900.0,202.828,687.1310000000001,71.0,False,8,0,9.725174058450705,6.409372403338743
node[5421],19.1954,0.0,27830.0,27900.0,221.555,826.957,70.0,False,14,0,11.819988392857143,5.377741082534699
node[5422],14.4106,0.0,27830.0,27900.0,126.81299999999999,298.156,70.0,False,0,0,4.287939883571429,5.094343052157709
node[5423],9.1781,0.0,27830.5,27900.0,98.5221,188.22099999999998,69.5,False,0,0,2.706859587769784,3.0632472174644754
node[5424],4.61685,0.0,27830.5,27900.0,76.8216,35.097,69.5,False,0,0,0.4876525309352518,0.8886859356595237
node[5425],13.568,0.0,27830.5,27900.0,156.553,414.434,69.5,False,14,0,5.8873045035971225,4.3376106879661975
node[5426],16.25,0.0,27830.5,27900.0,161.866,360.409,69.5,False,0,0,5.229004797841728,5.87400558537342
node[5427],16.5,0.0,27830.5,27900.0,216.75,835.15,69.5,False,0,0,11.082519688489208,4.971314363584711
node[5428],2.2284200000000003,0.0,27831.0,27900.0,74.4398,18.6663,69.0,False,0,0,0.2690760217391304,0.5002728933515128
node[5429],12.0861,0.0,27831.0,27900.0,88.4877,126.65799999999999,69.0,False,14,0,1.7947716666666667,3.7752879955571514
node[542],18.6204,0.0,27080.5,27169.5,234.668,775.355,88.5,True,5,0,8.75163267062147,7.128963088848727
node[5430],18.8743,0.0,27831.0,27900.0,195.937,666.3589999999999,69.0,False,8,0,9.699495898550722,6.435471980774878
node[5431],7.0,0.0,27831.0,27900.0,72.1071,57.7465,69.0,False,14,0,0.8232698478260869,1.7717894760832624
node[5432],11.4,0.0,27831.5,27900.0,86.2816,105.945,68.5,False,0,0,1.515638794890511,2.852807004411177
node[5433],18.8942,-2.1120099999999997,27831.5,27900.0,182.077,476.119,68.5,False,10,0,6.960612580291971,6.971401191378244
node[5434],13.0058,0.0,27831.5,27900.0,121.594,179.87400000000002,68.5,False,0,0,2.539505286131387,4.048266666013265
node[5435],3.76528,0.0,27832.0,27900.0,81.17,58.9818,68.0,False,0,0,0.8636050227941177,1.1281415138060036
node[5436],13.0035,0.0,27832.0,27900.0,124.59299999999999,388.61199999999997,68.0,False,0,0,5.727854573529411,4.495002166855831
node[5437],9.12728,0.0,27832.0,27900.0,91.0561,158.751,68.0,False,0,0,2.179064678676471,2.040126721235339
node[5438],0.634946,-2.72309,27832.5,27900.0,69.9685,4.62115,67.5,False,0,0,0.020415879259259258,0.25761439914437206
node[5439],4.588030000000001,-0.633392,27832.5,27900.0,73.235,26.6431,67.5,False,0,0,0.3953849688888889,0.9286489373779717
node[543],16.2945,0.0,27080.5,27167.0,231.01,896.596,86.0,True,0,0,9.69684068604651,5.192548533316084
node[5440],2.9577400000000003,-0.09110399999999999,27832.5,27900.0,76.9406,49.2205,67.5,False,0,0,0.721621957037037,0.877074843851692
node[5441],0.298672,-0.268936,27832.5,27900.0,65.5173,0.56038,67.5,False,0,0,0.004201231851851852,0.044767028026702085
node[5442],0.600532,0.0,27832.5,27900.0,66.7207,5.2993,67.5,False,14,0,0.04329563703703704,0.12225604314119204
node[5443],17.5,0.0,27832.5,27900.0,223.785,822.383,67.5,False,0,0,11.342650246666667,5.387537976757618
node[5444],2.21285,0.0,27833.0,27900.0,74.3108,27.9684,67.0,False,0,0,0.4060521238805971,0.4898441427554489
node[5445],14.4818,0.0,27833.0,27900.0,122.745,290.948,67.0,False,0,0,4.368875986567164,5.178643331407485
node[5446],16.25,0.0,27833.0,27900.0,196.101,801.687,67.0,False,0,0,11.008442073134328,5.121227484990495
node[5447],8.24658,0.0,27833.5,27900.0,95.5826,180.893,66.5,False,0,0,2.712300439097744,2.9231684037372196
node[5448],16.4767,0.0,27833.5,27900.0,185.93,701.658,66.5,False,14,0,10.549092180451128,3.7401879228365424
node[5449],18.0,0.0,27833.5,27900.0,157.214,435.319,66.5,False,11,0,6.585119914285713,6.410248985782454
node[544],15.8125,0.0,27080.5,27208.5,291.626,893.425,127.5,True,9,0,7.008443803921569,6.714472357621603
node[5450],10.7358,0.0,27833.5,27900.0,87.5204,152.96200000000002,66.5,False,0,0,2.2725357097744356,2.822281055183451
node[5451],4.76435,0.0,27834.0,27900.0,75.1576,35.732,66.0,False,0,0,0.5421741219696968,0.9893633031640154
