Module,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_maxSpeed,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_minSpeed,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_startTime,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_stopTime,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalDistance,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalTime
ProvidenciaExampleScenario.node[8232].veinsmobility,18.6599,0,29660,29816,365.472,1295.34,155.5
ProvidenciaExampleScenario.node[8297].veinsmobility,19.501,0,29682.5,29816.5,361.719,1296.48,133.5
ProvidenciaExampleScenario.node[8357].veinsmobility,19.6085,0,29702.5,29817,289.827,985.269,114
ProvidenciaExampleScenario.node[8497].veinsmobility,19.25,6.36609,29768.5,29817.5,182.368,790.858,48.5
ProvidenciaExampleScenario.node[8501].veinsmobility,19.25,6.9,29771,29818,175.832,769.242,46.5
ProvidenciaExampleScenario.node[8277].veinsmobility,19.25,0,29674,29819.5,377.904,1299.22,145
ProvidenciaExampleScenario.node[8162].veinsmobility,16.6492,0,29632.5,29820.5,412.879,1375.03,187.5
ProvidenciaExampleScenario.node[8368].veinsmobility,18.25,0,29708,29820.5,299.993,798.629,112
ProvidenciaExampleScenario.node[8505].veinsmobility,18.0185,6.9,29772,29821.5,167.008,779.093,49
ProvidenciaExampleScenario.node[8506].veinsmobility,18,6.3375,29772.5,29822.5,170.007,781.713,49.5
ProvidenciaExampleScenario.node[8518].veinsmobility,20.5,6.9,29777.5,29823,186.004,766.82,45
ProvidenciaExampleScenario.node[8321].veinsmobility,16.3789,0,29691.5,29824,365.297,1215.63,132
ProvidenciaExampleScenario.node[8267].veinsmobility,15,0,29671,29826,345.92,1223.19,154.5
ProvidenciaExampleScenario.node[8375].veinsmobility,16.25,0,29711.5,29826.5,295.764,793.288,114.5
ProvidenciaExampleScenario.node[8319].veinsmobility,19,0,29691,29827,298.065,678.303,135.5
ProvidenciaExampleScenario.node[8323].veinsmobility,18.9444,0,29693,29827.5,367.626,1293.67,134
ProvidenciaExampleScenario.node[8270].veinsmobility,15.1836,0,29672,29828,357.599,1257.52,155.5
ProvidenciaExampleScenario.node[8371].veinsmobility,18.8201,0,29709,29828.5,259.321,680.484,119
ProvidenciaExampleScenario.node[8495].veinsmobility,15.7179,0,29768,29829,144.401,456.604,60.5
ProvidenciaExampleScenario.node[8139].veinsmobility,18.7135,-3.6813,29625,29829.5,461.209,1054.27,204
ProvidenciaExampleScenario.node[8362].veinsmobility,17.5,0,29705.5,29831,321.038,869.559,125
ProvidenciaExampleScenario.node[8224].veinsmobility,21.25,0,29658,29831.5,397.338,1146.74,173
ProvidenciaExampleScenario.node[8382].veinsmobility,19.25,0,29713,29831.5,381.254,1315.71,118
ProvidenciaExampleScenario.node[8396].veinsmobility,19.8568,0,29718.5,29832.5,358.787,1300.6,113.5
ProvidenciaExampleScenario.node[8544].veinsmobility,19.25,6.9,29785.5,29832.5,180.584,764.513,46.5
ProvidenciaExampleScenario.node[8549].veinsmobility,19.25,6.9,29786.5,29833.5,177.535,763.558,46.5
ProvidenciaExampleScenario.node[8110].veinsmobility,15,0,29614.5,29834.5,391.417,846.704,219.5
ProvidenciaExampleScenario.node[8240].veinsmobility,18.5424,0,29662.5,29835,377.077,1075.27,172
ProvidenciaExampleScenario.node[8276].veinsmobility,15,0,29674,29836,296.308,804.3,161.5
ProvidenciaExampleScenario.node[8565].veinsmobility,19.5324,6.9,29790,29836.5,183.845,766.911,46
ProvidenciaExampleScenario.node[8540].veinsmobility,20.7125,5.26255,29784.5,29837,215.147,752.03,52
ProvidenciaExampleScenario.node[8564].veinsmobility,15.25,3.24627,29789.5,29837,132.647,472.896,47
ProvidenciaExampleScenario.node[8402].veinsmobility,18.5809,0,29722,29838,261.997,678.567,115.5
ProvidenciaExampleScenario.node[8374].veinsmobility,18.5,0,29711,29839,346.795,1414.46,127.5
ProvidenciaExampleScenario.node[8403].veinsmobility,19.25,0,29722,29839,363.76,1428.39,116.5
ProvidenciaExampleScenario.node[8291].veinsmobility,16,0,29677.5,29841,376.304,1072.36,163
ProvidenciaExampleScenario.node[8432].veinsmobility,18.75,0,29737,29841.5,226.534,680.434,104
ProvidenciaExampleScenario.node[8392].veinsmobility,16.25,0,29716,29842.5,330.948,1043.52,126
ProvidenciaExampleScenario.node[8324].veinsmobility,19.75,0,29693.5,29843,352.269,991.478,149
ProvidenciaExampleScenario.node[8320].veinsmobility,16.25,0,29691.5,29843,349.349,1084.76,151
ProvidenciaExampleScenario.node[8278].veinsmobility,17.5,0,29674,29843,400.325,1071.86,168.5
ProvidenciaExampleScenario.node[8479].veinsmobility,17.7919,0,29762.5,29845,214.047,679.118,82
ProvidenciaExampleScenario.node[8327].veinsmobility,18.204,-2.68892,29695,29846,337.773,985.746,150.5
ProvidenciaExampleScenario.node[8476].veinsmobility,15.3683,0,29761.5,29846,236.57,866.228,84
ProvidenciaExampleScenario.node[8511].veinsmobility,16.25,0.950007,29775.5,29847,197.456,795.496,71
ProvidenciaExampleScenario.node[8330].veinsmobility,19.25,0,29696,29847.5,336.792,987.814,151
ProvidenciaExampleScenario.node[8373].veinsmobility,20.5,0,29710.5,29847.5,343.366,998.355,136.5
ProvidenciaExampleScenario.node[8408].veinsmobility,18.5779,0,29725.5,29849.5,350.175,1037.51,123.5
ProvidenciaExampleScenario.node[8367].veinsmobility,16.25,0,29707.5,29850,345.641,1071.13,142
ProvidenciaExampleScenario.node[8638].veinsmobility,16.25,7.1,29817,29852,121.044,475.548,34.5
ProvidenciaExampleScenario.node[8114].veinsmobility,18,0,29616.5,29852,416.247,1135.82,235
ProvidenciaExampleScenario.node[8553].veinsmobility,16.598,4.34665,29787,29852.5,223.06,870.669,65
ProvidenciaExampleScenario.node[8583].veinsmobility,16.25,7.1,29798,29855,183.342,804.297,56.5
ProvidenciaExampleScenario.node[8414].veinsmobility,17.5,0,29727.5,29857,359.814,1035.87,129
ProvidenciaExampleScenario.node[8529].veinsmobility,15.5,0,29781,29859.5,242.537,886.684,78
ProvidenciaExampleScenario.node[8491].veinsmobility,16.25,0,29765.5,29860.5,208.947,590.774,94.5
ProvidenciaExampleScenario.node[7963].veinsmobility,15.1412,0,29556,29861.5,536.213,1344.92,305
ProvidenciaExampleScenario.node[8600].veinsmobility,16.0942,0,29803,29861.5,165.293,589.254,58
ProvidenciaExampleScenario.node[8524].veinsmobility,16,0,29779,29861.5,257.24,865.096,82
ProvidenciaExampleScenario.node[8471].veinsmobility,16.8659,0,29759,29862.5,266.029,877.51,103
ProvidenciaExampleScenario.node[8519].veinsmobility,16.2798,0,29777.5,29863,257.74,913.99,85
ProvidenciaExampleScenario.node[8560].veinsmobility,13.7703,0,29788.5,29863.5,145.048,272.361,74.5
ProvidenciaExampleScenario.node[8418].veinsmobility,15,0,29730.5,29863.5,330.906,1110.31,132.5
ProvidenciaExampleScenario.node[8561].veinsmobility,15.8102,0,29788.5,29863.5,238.441,861.698,74.5
ProvidenciaExampleScenario.node[8107].veinsmobility,16.091,0,29613,29866.5,470.063,1121.77,253
ProvidenciaExampleScenario.node[8577].veinsmobility,15.414,3.5,29795.5,29866.5,196.388,865.353,70.5
ProvidenciaExampleScenario.node[7425].veinsmobility,16.1843,-0.399994,29340,29867.5,894.427,2136.37,527
ProvidenciaExampleScenario.node[8366].veinsmobility,15.8397,0,29707.5,29867.5,319.579,885.381,159.5
ProvidenciaExampleScenario.node[8602].veinsmobility,15.1515,3.5,29804.5,29868.5,190.687,839.561,63.5
ProvidenciaExampleScenario.node[8601].veinsmobility,14.4,0,29804,29869,121.777,272.325,64.5
ProvidenciaExampleScenario.node[8435].veinsmobility,15.8796,0,29739.5,29869,286.969,881.61,129
ProvidenciaExampleScenario.node[8389].veinsmobility,16.25,0,29715,29870,280.853,663.692,154.5
ProvidenciaExampleScenario.node[8346].veinsmobility,15.8369,0,29700,29871.5,333.91,1039.96,171
ProvidenciaExampleScenario.node[8458].veinsmobility,15.8783,0,29750,29873,215.609,489.228,122.5
ProvidenciaExampleScenario.node[8527].veinsmobility,15.65,0,29780.5,29874.5,204.974,489.123,93.5
ProvidenciaExampleScenario.node[8364].veinsmobility,22.0216,0,29706,29875,415.41,1075.52,168.5
ProvidenciaExampleScenario.node[8290].veinsmobility,21.0799,0,29677.5,29876,445.389,1085.64,198
ProvidenciaExampleScenario.node[8515].veinsmobility,16.9,0,29776.5,29876,207.97,490.71,99
ProvidenciaExampleScenario.node[8304].veinsmobility,21.1186,0,29685,29877,429.004,1055.05,191.5
ProvidenciaExampleScenario.node[8532].veinsmobility,16.4243,-2.17292,29782.5,29877,219.555,501.424,94
ProvidenciaExampleScenario.node[8423].veinsmobility,17.1,0,29734,29878,280.501,663.031,143.5
ProvidenciaExampleScenario.node[8334].veinsmobility,22.25,0,29696.5,29878.5,432.445,1065.97,181.5
ProvidenciaExampleScenario.node[8470].veinsmobility,14.7242,0,29759,29879.5,227.036,654.872,120
ProvidenciaExampleScenario.node[8543].veinsmobility,15.4987,0,29785.5,29879.5,185.401,491.162,93.5
ProvidenciaExampleScenario.node[8444].veinsmobility,15.7539,0,29744.5,29881,252.135,644.004,136
ProvidenciaExampleScenario.node[8461].veinsmobility,22.7434,0,29751.5,29881,357.525,1063.3,129
ProvidenciaExampleScenario.node[8620].veinsmobility,17.071,0,29809.5,29882.5,211.557,640.648,72.5
ProvidenciaExampleScenario.node[8664].veinsmobility,15.4818,0,29828,29882.5,127.668,486.034,54
ProvidenciaExampleScenario.node[8512].veinsmobility,22.2894,0,29775.5,29883,332.692,1068.23,107
ProvidenciaExampleScenario.node[8669].veinsmobility,15.8202,4.15873,29830,29884.5,133.539,502.861,54
ProvidenciaExampleScenario.node[8658].veinsmobility,16.25,5.63133,29824,29885,202.46,882.653,60.5
ProvidenciaExampleScenario.node[8559].veinsmobility,15.6796,0,29788.5,29886,209.765,653.294,97
ProvidenciaExampleScenario.node[8405].veinsmobility,19.1566,0,29724,29887,337.471,979.722,162.5
ProvidenciaExampleScenario.node[8606].veinsmobility,16.4204,0.983935,29805.5,29887.5,202.215,650.578,81.5
ProvidenciaExampleScenario.node[8644].veinsmobility,16.25,3.5,29818.5,29887.5,224.183,900.374,68.5
ProvidenciaExampleScenario.node[8674].veinsmobility,15.5,0,29831.5,29887.5,143.12,472.362,55.5
ProvidenciaExampleScenario.node[8433].veinsmobility,17.4852,0,29737,29889,322.141,980.605,151.5
ProvidenciaExampleScenario.node[8486].veinsmobility,19.75,0,29764.5,29889.5,324.429,986.668,124.5
ProvidenciaExampleScenario.node[8463].veinsmobility,19.75,0,29754,29890,344.316,990.029,135.5
ProvidenciaExampleScenario.node[8416].veinsmobility,19.75,0,29728,29890,375.963,1006.79,161.5
ProvidenciaExampleScenario.node[8455].veinsmobility,19.1477,0,29749,29890,313.607,983.491,140.5
ProvidenciaExampleScenario.node[7866].veinsmobility,17.65,-0.799988,29520,29890.5,646.153,1804.55,370
ProvidenciaExampleScenario.node[8481].veinsmobility,22.5,0,29763,29890.5,429.03,1230.95,127
ProvidenciaExampleScenario.node[8697].veinsmobility,15.5,3.29332,29845.5,29890.5,121.384,491.835,44.5
ProvidenciaExampleScenario.node[8502].veinsmobility,18.5,0,29771.5,29890.5,305.444,990.255,118.5
ProvidenciaExampleScenario.node[8520].veinsmobility,19.4,0,29778,29891.5,282.963,978.538,113
ProvidenciaExampleScenario.node[8483].veinsmobility,19.0276,0,29763.5,29891.5,303.764,999.553,127.5
ProvidenciaExampleScenario.node[8150].veinsmobility,22.2141,0,29629.5,29892,551.667,1319.1,262
ProvidenciaExampleScenario.node[8576].veinsmobility,19.0346,0,29794.5,29892,248.66,785.683,97
ProvidenciaExampleScenario.node[8517].veinsmobility,19,0,29777.5,29892,323.949,1005.13,114
ProvidenciaExampleScenario.node[8539].veinsmobility,21,-0.7971,29784.5,29893,269.547,682.656,108
ProvidenciaExampleScenario.node[8569].veinsmobility,16.9,0,29791,29893.5,180.154,281.874,102
ProvidenciaExampleScenario.node[8351].veinsmobility,22.5,0,29700.5,29893.5,488.574,1285.35,192.5
ProvidenciaExampleScenario.node[8687].veinsmobility,19.7259,3.5,29838,29893.5,205.724,771.363,55
ProvidenciaExampleScenario.node[8390].veinsmobility,22.5,0,29715.5,29894,450.329,1284.63,178
ProvidenciaExampleScenario.node[8555].veinsmobility,18.4516,0,29787,29894,256.267,764.45,106.5
ProvidenciaExampleScenario.node[8647].veinsmobility,15.65,0,29819.5,29895,138.888,274.979,75
ProvidenciaExampleScenario.node[8537].veinsmobility,21.4635,3.63182,29784,29895,380.486,1282.59,110.5
ProvidenciaExampleScenario.node[8582].veinsmobility,18,0,29797.5,29895,250.693,980.373,97
ProvidenciaExampleScenario.node[8393].veinsmobility,20.9652,0,29716.5,29896.5,417.81,1297.81,179.5
ProvidenciaExampleScenario.node[8592].veinsmobility,18.15,0,29800.5,29896.5,244.711,973.153,95.5
ProvidenciaExampleScenario.node[8681].veinsmobility,15,0,29836.5,29897,121.66,278.772,60
ProvidenciaExampleScenario.node[8660].veinsmobility,15.0407,0,29825.5,29897,134.296,281.466,71
ProvidenciaExampleScenario.node[8345].veinsmobility,18.4794,0,29700,29897.5,420.296,1319.89,197
ProvidenciaExampleScenario.node[8447].veinsmobility,21.7102,-0.124252,29746,29897.5,398.144,1283.36,151
ProvidenciaExampleScenario.node[8083].veinsmobility,19.5539,0,29602,29898,632.471,1548.15,295.5
ProvidenciaExampleScenario.node[8411].veinsmobility,20.6862,0,29727,29898.5,429.412,1288.59,171
ProvidenciaExampleScenario.node[8242].veinsmobility,18.5218,-0.96356,29662.5,29899,525.712,1549.02,236
ProvidenciaExampleScenario.node[8563].veinsmobility,15.65,0,29789,29899.5,231.224,624.424,110
ProvidenciaExampleScenario.node[8080].veinsmobility,18.385,-1.10542,29601,29899.5,624.907,1581.61,298
ProvidenciaExampleScenario.node[8533].veinsmobility,18.6108,0,29783,29900.5,250.506,922.796,117
ProvidenciaExampleScenario.node[8556].veinsmobility,15.6802,-0.187097,29788,29901,233.838,622.15,112.5
ProvidenciaExampleScenario.node[8086].veinsmobility,17.8497,0,29602.5,29901,582.648,1568.93,298
ProvidenciaExampleScenario.node[8137].veinsmobility,18.4759,0,29624.5,29901,572.309,1569.76,276
ProvidenciaExampleScenario.node[8281].veinsmobility,17.5342,0,29674.5,29901.5,431.336,911.141,226.5
ProvidenciaExampleScenario.node[8228].veinsmobility,18.7969,0,29659,29902,548.462,1563.49,242.5
ProvidenciaExampleScenario.node[8630].veinsmobility,15.6977,0,29814,29903,206.912,624.623,88.5
ProvidenciaExampleScenario.node[8177].veinsmobility,17.4817,0,29638,29903.5,540.915,1568.62,265
ProvidenciaExampleScenario.node[8245].veinsmobility,18.9504,0,29664,29903.5,515.453,1557,239
ProvidenciaExampleScenario.node[8703].veinsmobility,16.8643,0,29848.5,29904.5,130.478,333.874,55.5
ProvidenciaExampleScenario.node[8579].veinsmobility,18.75,0,29796.5,29905,271.459,914.634,108
ProvidenciaExampleScenario.node[8500].veinsmobility,19.3627,0,29769.5,29905,309.531,983.738,135
ProvidenciaExampleScenario.node[7981].veinsmobility,15.3534,0,29564.5,29905.5,451.159,623.063,340.5
ProvidenciaExampleScenario.node[8356].veinsmobility,18.1136,0,29701.5,29907,396.597,885.905,205
ProvidenciaExampleScenario.node[8474].veinsmobility,15.95,0,29760,29907.5,280.69,680.677,147
ProvidenciaExampleScenario.node[8590].veinsmobility,15.3958,0,29800,29908,221.356,623.242,107.5
ProvidenciaExampleScenario.node[8522].veinsmobility,18.3125,0,29778.5,29908.5,304.705,919.461,129.5
ProvidenciaExampleScenario.node[7954].veinsmobility,15.653,0,29551.5,29909,685.056,1859.61,357
ProvidenciaExampleScenario.node[8595].veinsmobility,15.8365,0,29802.5,29909.5,222.007,623.662,106.5
ProvidenciaExampleScenario.node[8084].veinsmobility,16.25,-0.373211,29602.5,29910.5,670.053,1853.94,307.5
ProvidenciaExampleScenario.node[8581].veinsmobility,18.5563,0,29797.5,29910.5,276.669,986.363,112.5
ProvidenciaExampleScenario.node[8623].veinsmobility,17.5,0,29812.5,29911,271.471,910.918,98
ProvidenciaExampleScenario.node[8682].veinsmobility,15.9084,0,29837,29911.5,198.308,623.559,74
ProvidenciaExampleScenario.node[8250].veinsmobility,21.5804,0,29665.5,29913.5,586.519,1609.79,247.5
ProvidenciaExampleScenario.node[8123].veinsmobility,21.4876,0,29620.5,29913.5,647.537,1612.57,292.5
ProvidenciaExampleScenario.node[8713].veinsmobility,15.65,0.958316,29852,29914,166.404,620.837,61.5
ProvidenciaExampleScenario.node[8613].veinsmobility,19.581,0,29806.5,29914.5,256.581,764.643,107.5
ProvidenciaExampleScenario.node[8653].veinsmobility,19.2767,0,29820.5,29914.5,236.447,761.706,93.5
ProvidenciaExampleScenario.node[8574].veinsmobility,18.5,0,29793.5,29915,269.658,773.702,121
ProvidenciaExampleScenario.node[8580].veinsmobility,18.1744,0,29797,29915.5,256.29,749.364,118
ProvidenciaExampleScenario.node[8677].veinsmobility,16.25,0,29832,29916,154.257,281.528,83.5
ProvidenciaExampleScenario.node[8589].veinsmobility,18.9433,0,29799.5,29916,259.08,772.073,116
ProvidenciaExampleScenario.node[8443].veinsmobility,19.3082,0,29743.5,29916,434.135,1435.85,172
ProvidenciaExampleScenario.node[8627].veinsmobility,19.6481,0,29813.5,29916,251.428,764.855,102
ProvidenciaExampleScenario.node[8578].veinsmobility,18.1733,-1.48679,29796,29916.5,267.854,770.835,120
ProvidenciaExampleScenario.node[8273].veinsmobility,16.0784,0,29673,29917.5,537.889,1862.6,244
ProvidenciaExampleScenario.node[8593].veinsmobility,18.6458,0,29801,29918,255.114,763.64,116.5
ProvidenciaExampleScenario.node[8307].veinsmobility,17.3501,0,29686,29918.5,538.661,1858.27,232
ProvidenciaExampleScenario.node[8710].veinsmobility,19.5602,2.12226,29850.5,29918.5,191.477,767.155,67.5
ProvidenciaExampleScenario.node[8591].veinsmobility,18,0,29800,29919,246.134,787.485,118.5
ProvidenciaExampleScenario.node[8302].veinsmobility,21.25,0,29684,29919.5,454.582,1139.6,235
ProvidenciaExampleScenario.node[8248].veinsmobility,18.1204,0,29665,29919.5,547.412,1612.29,254
ProvidenciaExampleScenario.node[8615].veinsmobility,19.245,0,29807.5,29919.5,251.946,765.203,111.5
ProvidenciaExampleScenario.node[8622].veinsmobility,17.8342,0,29811,29920,232.754,764.153,108.5
ProvidenciaExampleScenario.node[7923].veinsmobility,17.25,0,29540.5,29921,748.053,1867.64,380
ProvidenciaExampleScenario.node[8485].veinsmobility,18.0754,0,29764,29921.5,407.812,1433.77,157
ProvidenciaExampleScenario.node[8635].veinsmobility,18.8745,0,29816,29921.5,246.788,772.633,105
ProvidenciaExampleScenario.node[8617].veinsmobility,18.9113,0,29808,29921.5,256.057,783.006,113
ProvidenciaExampleScenario.node[8642].veinsmobility,19.5889,0,29818,29923,247.512,787.34,104.5
ProvidenciaExampleScenario.node[8841].veinsmobility,15.65,6.9,29902,29923.5,76.0118,279.449,21
ProvidenciaExampleScenario.node[8231].veinsmobility,16.25,0,29660,29923.5,582.871,1854.4,263
ProvidenciaExampleScenario.node[8683].veinsmobility,18,0,29837,29923.5,205.668,770.466,86
ProvidenciaExampleScenario.node[8640].veinsmobility,18.8226,0,29817.5,29923.5,236.595,772.027,105.5
ProvidenciaExampleScenario.node[8430].veinsmobility,19.4423,0,29736,29924.5,458.565,1300.35,188
ProvidenciaExampleScenario.node[8718].veinsmobility,19.0166,1.20336,29853,29924.5,195.825,777.949,71
ProvidenciaExampleScenario.node[8732].veinsmobility,18.6488,0.865475,29858.5,29924.5,191.308,771.04,65.5
ProvidenciaExampleScenario.node[8226].veinsmobility,16.9,0,29658.5,29925,602.947,1852.04,266
ProvidenciaExampleScenario.node[8657].veinsmobility,18.5865,0,29824,29925.5,223.708,771.549,101
ProvidenciaExampleScenario.node[8484].veinsmobility,19.4581,0,29763.5,29925.5,420.236,1297.62,161.5
ProvidenciaExampleScenario.node[8821].veinsmobility,22.5,6.15,29894,29926,150.448,479.638,31.5
ProvidenciaExampleScenario.node[8395].veinsmobility,19.75,0,29717.5,29926,507.879,1303.88,208
ProvidenciaExampleScenario.node[8730].veinsmobility,18.5913,3.11109,29858,29926,191.088,780.042,67.5
ProvidenciaExampleScenario.node[8446].veinsmobility,19.4313,0,29745.5,29926.5,430.541,1296.64,180.5
ProvidenciaExampleScenario.node[8849].veinsmobility,15.65,6.9,29905,29927,74.5024,283.422,21.5
ProvidenciaExampleScenario.node[8462].veinsmobility,19.7936,-0.0628843,29753,29927,458.481,1298.68,173.5
ProvidenciaExampleScenario.node[8680].veinsmobility,18.3468,0,29836,29927,212.529,765.397,90.5
ProvidenciaExampleScenario.node[8719].veinsmobility,19.25,0,29853.5,29927.5,206.284,777.991,73.5
ProvidenciaExampleScenario.node[8702].veinsmobility,19.25,0,29847.5,29928.5,210.253,775.099,80.5
ProvidenciaExampleScenario.node[8487].veinsmobility,18.418,0,29764.5,29929.5,399.619,1300.79,164.5
ProvidenciaExampleScenario.node[8708].veinsmobility,19.25,0,29849.5,29930.5,211.968,783.187,80.5
ProvidenciaExampleScenario.node[8767].veinsmobility,18,4.98944,29874.5,29931.5,181.585,771.208,56.5
ProvidenciaExampleScenario.node[8636].veinsmobility,19.4,0,29817,29932,298.218,973.841,114.5
ProvidenciaExampleScenario.node[8513].veinsmobility,18,0,29775.5,29932,367.861,1299.02,156
ProvidenciaExampleScenario.node[8359].veinsmobility,19.8151,0,29703.5,29932.5,525.768,1328.36,228.5
ProvidenciaExampleScenario.node[8632].veinsmobility,18.5,0,29814.5,29932.5,295.251,977.059,117.5
ProvidenciaExampleScenario.node[8572].veinsmobility,16.8808,0,29792.5,29932.5,284.715,752.206,139.5
ProvidenciaExampleScenario.node[8488].veinsmobility,18,0,29765,29932.5,389.455,1319.1,167
ProvidenciaExampleScenario.node[8774].veinsmobility,18.4718,6.68187,29876.5,29932.5,196.064,782.15,55.5
ProvidenciaExampleScenario.node[8400].veinsmobility,16.0904,0,29721,29933,419.496,1129.92,211.5
ProvidenciaExampleScenario.node[8509].veinsmobility,19.4,0,29775,29933,362.878,1293.4,157.5
