Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_maxSpeed,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_minSpeed,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_startTime,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_stopTime,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalDistance,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalTime
ProvidenciaExampleScenario.node[5841].veinsmobility,16.25,0,28748.5,28817,139.946,277.776,68
ProvidenciaExampleScenario.node[5266].veinsmobility,21.45,0,28577.5,28817,530.426,1407.29,239
ProvidenciaExampleScenario.node[5138].veinsmobility,21.4933,-0.676132,28535,28817,567.016,1323.92,281.5
ProvidenciaExampleScenario.node[5692].veinsmobility,18.15,0,28704,28817,272.515,962.422,112.5
ProvidenciaExampleScenario.node[5371].veinsmobility,18.1562,0,28612,28817,436.501,1653.9,204.5
ProvidenciaExampleScenario.node[5404].veinsmobility,21.9036,-1.43915,28619.5,28817.5,489.962,1277.41,197.5
ProvidenciaExampleScenario.node[5836].veinsmobility,16.25,0,28748,28818.5,147.755,295.858,70
ProvidenciaExampleScenario.node[5456].veinsmobility,16.25,0,28631,28818.5,427.201,1217.89,187
ProvidenciaExampleScenario.node[5673].veinsmobility,23.5077,0,28699,28819,401.371,1294.2,119.5
ProvidenciaExampleScenario.node[5622].veinsmobility,16.25,0,28682.5,28819,263.856,628.178,136
ProvidenciaExampleScenario.node[5916].veinsmobility,16.25,1.36617,28771,28819,133.777,457.559,47.5
ProvidenciaExampleScenario.node[5291].veinsmobility,17.7755,0,28587.5,28819,477.119,1675.12,231
ProvidenciaExampleScenario.node[5618].veinsmobility,19.266,0,28680.5,28819.5,331.062,925.012,138.5
ProvidenciaExampleScenario.node[5326].veinsmobility,22.2945,0,28596.5,28820,543.068,1312.43,223
ProvidenciaExampleScenario.node[5352].veinsmobility,16.25,0,28605.5,28820,546.253,1678.31,214
ProvidenciaExampleScenario.node[5528].veinsmobility,16.4602,0,28656,28820,338.942,892.124,163.5
ProvidenciaExampleScenario.node[5693].veinsmobility,18.15,0,28704.5,28820,265.937,978.344,115
ProvidenciaExampleScenario.node[5690].veinsmobility,18.5691,0,28703,28820.5,276.93,985.683,117
ProvidenciaExampleScenario.node[5437].veinsmobility,22.4421,0,28626.5,28821,481.754,1387.58,194
ProvidenciaExampleScenario.node[5795].veinsmobility,15.1384,0,28734,28821.5,201.918,623.35,87
ProvidenciaExampleScenario.node[5675].veinsmobility,16.1736,0,28699.5,28821.5,252.117,656.834,121.5
ProvidenciaExampleScenario.node[5698].veinsmobility,19.7741,0,28706,28822,287.767,914.385,115.5
ProvidenciaExampleScenario.node[5747].veinsmobility,20.65,0,28721,28823,261.842,976.767,101.5
ProvidenciaExampleScenario.node[5850].veinsmobility,20.9282,1.50273,28751,28823,252.559,933.339,71.5
ProvidenciaExampleScenario.node[5822].veinsmobility,16.25,0,28744,28823,185.498,621.143,78.5
ProvidenciaExampleScenario.node[5710].veinsmobility,19.3253,0,28710.5,28823.5,275.281,979.413,112.5
ProvidenciaExampleScenario.node[5637].veinsmobility,23.1433,0,28687.5,28824.5,457.898,1228.67,136.5
ProvidenciaExampleScenario.node[5892].veinsmobility,16.25,0,28764,28824.5,169.788,620.969,60
ProvidenciaExampleScenario.node[5414].veinsmobility,19.2035,0,28620,28825,422.378,1322.27,204.5
ProvidenciaExampleScenario.node[5819].veinsmobility,17.044,0,28742.5,28825,172.567,335.845,82
ProvidenciaExampleScenario.node[5664].veinsmobility,22.9445,0,28696.5,28826,443.124,1229.25,129
ProvidenciaExampleScenario.node[5146].veinsmobility,18.0594,0,28536.5,28826,681.88,1756.76,289
ProvidenciaExampleScenario.node[5097].veinsmobility,16.4808,0,28521,28826,680.774,1749.49,304.5
ProvidenciaExampleScenario.node[5758].veinsmobility,18.7997,0,28723,28827,266.189,974.363,103.5
ProvidenciaExampleScenario.node[5778].veinsmobility,19.4,0,28727.5,28827.5,257.506,978.396,99.5
ProvidenciaExampleScenario.node[5072].veinsmobility,16.4144,0,28516.5,28827.5,660.279,1863.49,310.5
ProvidenciaExampleScenario.node[5369].veinsmobility,16.25,0,28610.5,28828,501.774,1546.51,217
ProvidenciaExampleScenario.node[5120].veinsmobility,16.75,0,28531,28828,622.456,1751.04,296.5
ProvidenciaExampleScenario.node[5362].veinsmobility,16.9,0,28608.5,28828.5,467.418,1560.36,219.5
ProvidenciaExampleScenario.node[4952].veinsmobility,16.25,0,28486,28828.5,680.668,1852.79,342
ProvidenciaExampleScenario.node[5931].veinsmobility,16.25,4.63979,28777,28828.5,156.031,660.099,51
ProvidenciaExampleScenario.node[5691].veinsmobility,16.25,0,28703.5,28829,243.028,622.774,125
ProvidenciaExampleScenario.node[5139].veinsmobility,16.75,-2.68392,28535.5,28830,636.494,1757.02,294
ProvidenciaExampleScenario.node[5628].veinsmobility,15,0,28683.5,28830,285.198,841.223,146
ProvidenciaExampleScenario.node[5015].veinsmobility,15.0988,0,28500,28831,657.416,1848.94,330.5
ProvidenciaExampleScenario.node[5099].veinsmobility,15.6937,0,28521.5,28831,690.926,2136.46,309
ProvidenciaExampleScenario.node[5063].veinsmobility,16,0,28514.5,28832,636.468,1843.52,317
ProvidenciaExampleScenario.node[5407].veinsmobility,15.9428,0,28619.5,28832,462.119,1517.53,212
ProvidenciaExampleScenario.node[5969].veinsmobility,15.1287,2.90077,28791.5,28833,117.032,335.063,41
ProvidenciaExampleScenario.node[5089].veinsmobility,15,0,28520,28833,613.348,1848.42,312.5
ProvidenciaExampleScenario.node[5428].veinsmobility,19.25,0,28624,28833.5,460.867,1411.27,209
ProvidenciaExampleScenario.node[5501].veinsmobility,19.25,0,28647.5,28833.5,448.663,1405.82,185.5
ProvidenciaExampleScenario.node[5765].veinsmobility,15,0,28726,28834,232.867,798.46,107.5
ProvidenciaExampleScenario.node[5732].veinsmobility,19.25,0,28717,28834,271.005,778.873,116.5
ProvidenciaExampleScenario.node[5238].veinsmobility,16.6443,0,28568,28834.5,605.274,1854.92,266
ProvidenciaExampleScenario.node[5727].veinsmobility,18.9382,0,28715,28834.5,270.994,767.423,119
ProvidenciaExampleScenario.node[5170].veinsmobility,17.3759,0,28546,28835,624.008,1853.66,288.5
ProvidenciaExampleScenario.node[5932].veinsmobility,22.6199,0,28777,28835.5,192.853,474.863,58
ProvidenciaExampleScenario.node[5462].veinsmobility,18.8125,-0.729336,28634,28835.5,447.423,1412.17,201
ProvidenciaExampleScenario.node[5766].veinsmobility,18.9394,0,28726,28835.5,256.515,788.882,109
ProvidenciaExampleScenario.node[5807].veinsmobility,20.5,0,28736.5,28835.5,247.984,779.588,98.5
ProvidenciaExampleScenario.node[5763].veinsmobility,18.7599,0,28725.5,28836,256.481,774.027,110
ProvidenciaExampleScenario.node[5429].veinsmobility,22.5,0,28624,28836,548.546,1624.08,211.5
ProvidenciaExampleScenario.node[5755].veinsmobility,19.1818,0,28722.5,28836.5,260.773,769.971,113.5
ProvidenciaExampleScenario.node[5770].veinsmobility,18.7765,0,28726.5,28837,256.61,764.408,110
ProvidenciaExampleScenario.node[5863].veinsmobility,18.9227,0,28754.5,28838.5,226.895,769.74,83.5
ProvidenciaExampleScenario.node[5828].veinsmobility,19.25,0,28744.5,28838.5,235.137,768.038,93.5
ProvidenciaExampleScenario.node[5801].veinsmobility,19.25,0,28735,28839,246.733,770.971,103.5
ProvidenciaExampleScenario.node[5353].veinsmobility,16.25,0,28606,28839.5,546.975,1850.76,233
ProvidenciaExampleScenario.node[5887].veinsmobility,19.6559,0,28762.5,28839.5,225.532,769.864,76.5
ProvidenciaExampleScenario.node[5838].veinsmobility,19.25,0,28748,28840.5,218.019,769.975,92
ProvidenciaExampleScenario.node[5606].veinsmobility,18.97,0,28679.5,28840.5,407.013,1398.34,160.5
ProvidenciaExampleScenario.node[5920].veinsmobility,19.1034,0.602348,28772.5,28841,210.473,780.264,68
ProvidenciaExampleScenario.node[5865].veinsmobility,16.25,0,28755,28841.5,208.696,786.253,86
ProvidenciaExampleScenario.node[5935].veinsmobility,18.75,0.774761,28779,28842,191.472,661.313,62.5
ProvidenciaExampleScenario.node[5570].veinsmobility,18.2922,0,28668,28842,403.548,1293.46,173.5
ProvidenciaExampleScenario.node[5910].veinsmobility,18.8226,0,28769.5,28842.5,204.116,784.823,72.5
ProvidenciaExampleScenario.node[6030].veinsmobility,22.5,5.15617,28806.5,28843,155.901,473.333,36
ProvidenciaExampleScenario.node[5451].veinsmobility,15.85,0,28630,28843,527.927,1866.73,212.5
ProvidenciaExampleScenario.node[5899].veinsmobility,18,0,28767,28843,210.296,765.025,75.5
ProvidenciaExampleScenario.node[5888].veinsmobility,16.0913,0,28763,28843.5,203.201,784.223,80
ProvidenciaExampleScenario.node[5905].veinsmobility,18,0,28768,28843.5,193.219,772.646,75
ProvidenciaExampleScenario.node[5608].veinsmobility,19.3925,0,28679.5,28843.5,412.999,1298.83,163.5
ProvidenciaExampleScenario.node[5907].veinsmobility,18.0694,0,28769,28845,207.275,779.841,75.5
ProvidenciaExampleScenario.node[5917].veinsmobility,18.3925,1.00888,28771.5,28845,202.8,785.616,73
ProvidenciaExampleScenario.node[5121].veinsmobility,15.1797,0,28531.5,28845.5,626.568,1846.85,313.5
ProvidenciaExampleScenario.node[5533].veinsmobility,18.1061,0,28657.5,28845.5,426.918,1409.99,187.5
ProvidenciaExampleScenario.node[5968].veinsmobility,20.2482,5.4,28791.5,28846,193.279,773.619,54
ProvidenciaExampleScenario.node[5661].veinsmobility,19.25,0,28696,28846.5,341.998,1418.34,150
ProvidenciaExampleScenario.node[5967].veinsmobility,18.3104,5.4,28790.5,28846.5,190.664,766.749,55.5
ProvidenciaExampleScenario.node[5598].veinsmobility,19.25,0,28677.5,28849,403.863,1296.29,171
ProvidenciaExampleScenario.node[5989].veinsmobility,19.25,4.5905,28799.5,28849.5,180.862,772.837,49.5
ProvidenciaExampleScenario.node[5723].veinsmobility,18.15,0,28714,28850,383.838,1298.56,135.5
ProvidenciaExampleScenario.node[5733].veinsmobility,18.6802,0,28717,28851,381.091,1293.98,133.5
ProvidenciaExampleScenario.node[6021].veinsmobility,19.25,6.9,28804,28851.5,183.992,768.493,47
ProvidenciaExampleScenario.node[5911].veinsmobility,16.4986,0,28770,28852,220.342,746.896,81.5
ProvidenciaExampleScenario.node[5603].veinsmobility,16.8169,0,28679,28852.5,401.012,1201.06,173
ProvidenciaExampleScenario.node[5697].veinsmobility,15.65,0,28705,28852.5,331.411,1036.52,147
ProvidenciaExampleScenario.node[5629].veinsmobility,18,0,28684,28853,394.484,1313.38,168.5
ProvidenciaExampleScenario.node[5871].veinsmobility,16.75,0,28757,28853,274.816,875.476,95.5
ProvidenciaExampleScenario.node[5349].veinsmobility,22,0,28604.5,28853,577.804,1668.25,248
ProvidenciaExampleScenario.node[5711].veinsmobility,16.3272,0,28710.5,28855,354.662,1086.31,144
ProvidenciaExampleScenario.node[4802].veinsmobility,16.75,-0.0757761,28440,28855.5,790.592,1926.02,415
ProvidenciaExampleScenario.node[5956].veinsmobility,13.764,0,28784.5,28856.5,132.197,272.12,71.5
ProvidenciaExampleScenario.node[5817].veinsmobility,19.25,0,28740.5,28857,313.918,970.746,116
ProvidenciaExampleScenario.node[6032].veinsmobility,18,6.9,28807.5,28857,163.958,771.47,49
ProvidenciaExampleScenario.node[5908].veinsmobility,16.25,0,28769,28857,254.871,891.521,87.5
ProvidenciaExampleScenario.node[5901].veinsmobility,16.4665,0,28767,28857,260.14,868.993,89.5
ProvidenciaExampleScenario.node[5823].veinsmobility,16.25,-0.0282288,28744,28857.5,320.773,1038.31,113
ProvidenciaExampleScenario.node[6039].veinsmobility,18.7307,7.1,28810,28858,173.19,770.538,47.5
ProvidenciaExampleScenario.node[5831].veinsmobility,17.1779,0,28745.5,28858.5,322.784,1077.77,112.5
ProvidenciaExampleScenario.node[5842].veinsmobility,19.25,0,28749.5,28859,289.433,979.133,109
ProvidenciaExampleScenario.node[5204].veinsmobility,22.75,-3.35686,28554.5,28859,652.602,1606.56,304
ProvidenciaExampleScenario.node[5694].veinsmobility,15.4807,0,28705,28859.5,299.586,872.534,154
ProvidenciaExampleScenario.node[6045].veinsmobility,16.4591,0,28811.5,28860,103.728,280.717,48
ProvidenciaExampleScenario.node[6094].veinsmobility,16.25,7.1,28824,28860,126.609,491.172,35.5
ProvidenciaExampleScenario.node[5681].veinsmobility,22.5,0,28700.5,28860.5,438.672,1663.26,159.5
ProvidenciaExampleScenario.node[5805].veinsmobility,16.9,0,28736,28860.5,320.86,1068.07,124
ProvidenciaExampleScenario.node[5617].veinsmobility,20.6294,0,28680.5,28862,467.648,1686.62,181
ProvidenciaExampleScenario.node[5575].veinsmobility,22.4032,0,28669.5,28862,503.102,1668.37,192
ProvidenciaExampleScenario.node[5604].veinsmobility,21.3674,0,28679,28862.5,492.979,1659.1,183
ProvidenciaExampleScenario.node[5738].veinsmobility,15.7749,0,28719.5,28863,306.974,888.8,143
ProvidenciaExampleScenario.node[6069].veinsmobility,19.999,6.9,28817,28863,191.818,769.118,45.5
ProvidenciaExampleScenario.node[5812].veinsmobility,19.25,0,28737,28863,374.943,1295.8,125.5
ProvidenciaExampleScenario.node[5839].veinsmobility,16.25,0.869563,28748,28864,332.866,1116.31,115.5
ProvidenciaExampleScenario.node[5444].veinsmobility,22.2058,0,28628,28864,571.173,1607.75,235.5
ProvidenciaExampleScenario.node[5939].veinsmobility,16.2832,0,28779.5,28864.5,271.547,891.022,84.5
ProvidenciaExampleScenario.node[5787].veinsmobility,21.25,3.05963,28731.5,28864.5,420.193,1643.75,132.5
ProvidenciaExampleScenario.node[5861].veinsmobility,16.6117,0,28754,28865,270.117,876.042,110.5
ProvidenciaExampleScenario.node[5820].veinsmobility,16.25,0,28744,28865,224.654,491.586,120.5
ProvidenciaExampleScenario.node[5699].veinsmobility,15,-1.57057,28706.5,28865.5,273.11,661.536,158.5
ProvidenciaExampleScenario.node[5389].veinsmobility,22,0,28616,28866,597.019,1677.43,249.5
ProvidenciaExampleScenario.node[5921].veinsmobility,16.0624,0,28772.5,28866,254.062,872,93
ProvidenciaExampleScenario.node[5726].veinsmobility,23.8409,0,28715,28866.5,336.992,704.288,151
ProvidenciaExampleScenario.node[5927].veinsmobility,15.7836,0,28775.5,28866.5,242.837,868.115,90.5
ProvidenciaExampleScenario.node[6083].veinsmobility,19.25,6.9,28821,28867.5,183.029,767.296,46
ProvidenciaExampleScenario.node[5728].veinsmobility,15.2417,0,28715.5,28868,273.498,665.866,152
ProvidenciaExampleScenario.node[5866].veinsmobility,15.65,0,28755.5,28868,221.446,486.373,112
ProvidenciaExampleScenario.node[4805].veinsmobility,15.3292,-0.399994,28440,28869,751.592,1953.05,428.5
ProvidenciaExampleScenario.node[5952].veinsmobility,16.25,0,28783.5,28869,256.616,881.721,85
ProvidenciaExampleScenario.node[5777].veinsmobility,18.8603,0,28727.5,28870,314.498,693.404,142
ProvidenciaExampleScenario.node[5928].veinsmobility,15.3446,0,28776,28870,259.669,902.689,93.5
ProvidenciaExampleScenario.node[5881].veinsmobility,15.25,0,28760.5,28871,245.965,873.331,110
ProvidenciaExampleScenario.node[5880].veinsmobility,15.5,0,28760,28871,207.813,492.273,110.5
ProvidenciaExampleScenario.node[5840].veinsmobility,18.121,0,28748.5,28872,270.425,679.442,123
ProvidenciaExampleScenario.node[5943].veinsmobility,15.3738,0,28782,28872,248.493,889.397,89.5
ProvidenciaExampleScenario.node[5809].veinsmobility,15.9837,0,28737,28873,318.522,877.702,135.5
ProvidenciaExampleScenario.node[5962].veinsmobility,14.9802,0,28785.5,28873,192.421,483.451,87
ProvidenciaExampleScenario.node[6102].veinsmobility,20.2962,7.1,28827.5,28873,196.349,775.736,45
ProvidenciaExampleScenario.node[5960].veinsmobility,15.754,0,28785,28873.5,199.868,645.075,88
ProvidenciaExampleScenario.node[6095].veinsmobility,19.25,6.9,28826,28873.5,179.481,769.681,47
ProvidenciaExampleScenario.node[5933].veinsmobility,19.2618,0,28778,28873.5,341.714,1295.18,95
ProvidenciaExampleScenario.node[5966].veinsmobility,15.3478,0,28788.5,28874,230.208,876.919,85
ProvidenciaExampleScenario.node[6033].veinsmobility,16.1597,0,28808,28874.5,170.375,486.385,66
ProvidenciaExampleScenario.node[5964].veinsmobility,15.3358,0,28786.5,28875.5,185.756,665.242,88.5
ProvidenciaExampleScenario.node[5856].veinsmobility,16.523,0,28752.5,28875.5,272.718,662.488,122.5
ProvidenciaExampleScenario.node[5860].veinsmobility,18,0,28753.5,28875.5,350.984,1301.19,121.5
ProvidenciaExampleScenario.node[5980].veinsmobility,15.8325,1.77152,28797,28875.5,217.562,863.61,78
ProvidenciaExampleScenario.node[5893].veinsmobility,16.9235,0,28764.5,28876.5,271.054,686.044,111.5
ProvidenciaExampleScenario.node[5889].veinsmobility,15.6855,0,28763.5,28877,273.309,875.97,113
ProvidenciaExampleScenario.node[6044].veinsmobility,15.5,0,28811.5,28877.5,152.733,482.454,65.5
ProvidenciaExampleScenario.node[6041].veinsmobility,15.9983,3.93403,28810.5,28877.5,184.537,868.907,66.5
ProvidenciaExampleScenario.node[5018].veinsmobility,15.1946,0,28500,28878,679.994,1918.81,377.5
ProvidenciaExampleScenario.node[5744].veinsmobility,19.25,0,28720.5,28878,388.833,1414.91,157
ProvidenciaExampleScenario.node[5768].veinsmobility,18.8333,0,28726.5,28879.5,382.536,1417.22,152.5
ProvidenciaExampleScenario.node[5484].veinsmobility,21.3275,-1.39425,28642.5,28880.5,520.065,1108.83,237.5
ProvidenciaExampleScenario.node[6100].veinsmobility,16.4144,1.64098,28827,28880.5,131.876,496.132,53
ProvidenciaExampleScenario.node[6065].veinsmobility,16.25,2.93439,28815.5,28880.5,195.086,879.979,64.5
ProvidenciaExampleScenario.node[6206].veinsmobility,18.8099,6.75,28858,28882.5,92.4506,341.73,24
ProvidenciaExampleScenario.node[6019].veinsmobility,18.75,0,28804,28883.5,231.114,681.29,79
ProvidenciaExampleScenario.node[6109].veinsmobility,16.75,0,28830,28883.5,142.691,482.562,53
ProvidenciaExampleScenario.node[5716].veinsmobility,19.25,0,28712,28883.5,371.009,997.779,171
ProvidenciaExampleScenario.node[5303].veinsmobility,17.6663,0,28590,28884,570.494,1328.65,293.5
ProvidenciaExampleScenario.node[5325].veinsmobility,19.943,0,28596,28884.5,543.266,1330.94,288
ProvidenciaExampleScenario.node[6037].veinsmobility,18.6693,0,28809,28885,224.125,680.727,75.5
ProvidenciaExampleScenario.node[6132].veinsmobility,16.7144,0,28838.5,28885.5,126.517,483.148,46.5
ProvidenciaExampleScenario.node[5544].veinsmobility,18.2463,0,28660.5,28886,487.968,1323.85,225
ProvidenciaExampleScenario.node[5844].veinsmobility,21.25,-18.4601,28749.5,28886,514.413,1109.32,136
ProvidenciaExampleScenario.node[5332].veinsmobility,16.25,0,28598,28886,609.837,1838.92,287.5
ProvidenciaExampleScenario.node[5576].veinsmobility,17.6313,0,28669.5,28886.5,455.273,1321.17,216.5
ProvidenciaExampleScenario.node[5524].veinsmobility,16.4568,0,28653.5,28886.5,569.646,1846.92,232.5
ProvidenciaExampleScenario.node[6029].veinsmobility,18.7153,0,28806,28887,226.519,679.433,80.5
ProvidenciaExampleScenario.node[5818].veinsmobility,16.25,0,28742,28887,266.013,637.419,144.5
ProvidenciaExampleScenario.node[5706].veinsmobility,18.2171,0,28709.5,28887,377.861,1006.36,177
ProvidenciaExampleScenario.node[5785].veinsmobility,15.1412,0,28730.5,28887.5,274.587,638.347,156.5
ProvidenciaExampleScenario.node[5794].veinsmobility,15,0,28734,28887.5,264.88,636.022,153
ProvidenciaExampleScenario.node[5385].veinsmobility,18.0096,0,28615.5,28888,532.774,1376.87,272
ProvidenciaExampleScenario.node[5623].veinsmobility,17.7794,0,28682.5,28888,398.1,1046.24,205
ProvidenciaExampleScenario.node[5267].veinsmobility,15.6577,0,28578,28888.5,639.341,1859.77,310
ProvidenciaExampleScenario.node[6061].veinsmobility,17.4833,0.996651,28815,28888.5,202.261,694.896,73
ProvidenciaExampleScenario.node[4893].veinsmobility,16.25,0,28466.5,28888.5,776.053,2058.3,421.5
ProvidenciaExampleScenario.node[4527].veinsmobility,22.5,-0.486082,28356,28888.5,1027.04,2445.15,532
ProvidenciaExampleScenario.node[5826].veinsmobility,15.65,0,28744.5,28889,269.527,650.377,144
ProvidenciaExampleScenario.node[5872].veinsmobility,15.2969,0,28757.5,28889,259.998,638.204,131
ProvidenciaExampleScenario.node[6117].veinsmobility,15.7353,0,28833,28889,133.565,493.463,55.5
ProvidenciaExampleScenario.node[5720].veinsmobility,17.7846,0,28714,28889,364.08,1003.61,174.5
ProvidenciaExampleScenario.node[5772].veinsmobility,19.25,0,28727,28889,353.586,993.979,161.5
ProvidenciaExampleScenario.node[5804].veinsmobility,15.0261,-0.0490888,28736,28889.5,273.867,658.077,153
ProvidenciaExampleScenario.node[5793].veinsmobility,16.25,0,28733.5,28890,345.896,1111.54,156
ProvidenciaExampleScenario.node[5767].veinsmobility,17.8807,0,28726.5,28890.5,375.049,1049.58,163.5
ProvidenciaExampleScenario.node[5922].veinsmobility,15.885,0,28773,28890.5,238.737,633.03,117
ProvidenciaExampleScenario.node[5829].veinsmobility,18.9017,0,28745,28890.5,331.497,990.864,145
ProvidenciaExampleScenario.node[5442].veinsmobility,16.798,0,28627,28891,515.357,1366.99,263.5
ProvidenciaExampleScenario.node[5847].veinsmobility,15.4817,0,28751,28891,261.681,664.119,139.5
ProvidenciaExampleScenario.node[5845].veinsmobility,15.3555,0,28750.5,28891,269.029,636.121,140
ProvidenciaExampleScenario.node[5643].veinsmobility,15.4383,0,28688.5,28891,354.827,903.17,202
ProvidenciaExampleScenario.node[5008].veinsmobility,19.2332,0,28497.5,28891,775.667,1813.89,393
ProvidenciaExampleScenario.node[5912].veinsmobility,15.703,0,28770,28892.5,236.466,634.35,122
ProvidenciaExampleScenario.node[6089].veinsmobility,16.2374,0,28823,28892.5,181.456,647.162,69
ProvidenciaExampleScenario.node[6053].veinsmobility,15.9183,0,28813.5,28893.5,213.17,679.997,79.5
ProvidenciaExampleScenario.node[5870].veinsmobility,14.9608,0,28757,28893.5,258.989,639.255,136
