Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_ArrivedAtDest,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_RcvdWarnings,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_SentWarnings
ProvidenciaExampleScenario.node[467].appl,1,3,0
ProvidenciaExampleScenario.node[577].appl,1,22,0
ProvidenciaExampleScenario.node[700].appl,1,12,0
ProvidenciaExampleScenario.node[798].appl,1,3,0
ProvidenciaExampleScenario.node[754].appl,1,4,0
ProvidenciaExampleScenario.node[509].appl,1,16,0
ProvidenciaExampleScenario.node[549].appl,1,24,0
ProvidenciaExampleScenario.node[447].appl,1,0,0
ProvidenciaExampleScenario.node[775].appl,1,11,0
ProvidenciaExampleScenario.node[506].appl,1,20,0
ProvidenciaExampleScenario.node[294].appl,1,33,0
ProvidenciaExampleScenario.node[832].appl,1,8,0
ProvidenciaExampleScenario.node[528].appl,1,21,0
ProvidenciaExampleScenario.node[927].appl,1,2,0
ProvidenciaExampleScenario.node[558].appl,1,17,0
ProvidenciaExampleScenario.node[646].appl,1,9,0
ProvidenciaExampleScenario.node[624].appl,1,0,0
ProvidenciaExampleScenario.node[691].appl,1,16,0
ProvidenciaExampleScenario.node[473].appl,1,24,0
ProvidenciaExampleScenario.node[435].appl,1,25,0
ProvidenciaExampleScenario.node[493].appl,1,22,0
ProvidenciaExampleScenario.node[817].appl,1,3,0
ProvidenciaExampleScenario.node[771].appl,1,12,0
ProvidenciaExampleScenario.node[559].appl,1,3,0
ProvidenciaExampleScenario.node[543].appl,1,0,0
ProvidenciaExampleScenario.node[480].appl,1,0,0
ProvidenciaExampleScenario.node[595].appl,1,23,0
ProvidenciaExampleScenario.node[373].appl,1,19,0
ProvidenciaExampleScenario.node[540].appl,1,19,0
ProvidenciaExampleScenario.node[766].appl,1,12,0
ProvidenciaExampleScenario.node[591].appl,1,0,0
ProvidenciaExampleScenario.node[515].appl,1,23,0
ProvidenciaExampleScenario.node[544].appl,1,0,0
ProvidenciaExampleScenario.node[826].appl,1,2,0
ProvidenciaExampleScenario.node[491].appl,1,0,0
ProvidenciaExampleScenario.node[548].appl,1,0,0
ProvidenciaExampleScenario.node[813].appl,1,11,0
ProvidenciaExampleScenario.node[758].appl,1,8,0
ProvidenciaExampleScenario.node[571].appl,1,0,0
ProvidenciaExampleScenario.node[833].appl,1,3,0
ProvidenciaExampleScenario.node[454].appl,1,19,0
ProvidenciaExampleScenario.node[635].appl,1,11,0
ProvidenciaExampleScenario.node[830].appl,1,10,0
ProvidenciaExampleScenario.node[563].appl,1,0,0
ProvidenciaExampleScenario.node[436].appl,1,21,0
ProvidenciaExampleScenario.node[696].appl,1,10,0
ProvidenciaExampleScenario.node[655].appl,1,0,0
ProvidenciaExampleScenario.node[742].appl,1,9,0
ProvidenciaExampleScenario.node[472].appl,1,2,0
ProvidenciaExampleScenario.node[806].appl,1,8,0
ProvidenciaExampleScenario.node[829].appl,1,8,0
ProvidenciaExampleScenario.node[853].appl,1,2,0
ProvidenciaExampleScenario.node[569].appl,1,0,0
ProvidenciaExampleScenario.node[694].appl,1,1,0
ProvidenciaExampleScenario.node[791].appl,1,0,0
ProvidenciaExampleScenario.node[598].appl,1,20,0
ProvidenciaExampleScenario.node[662].appl,1,0,0
ProvidenciaExampleScenario.node[632].appl,1,0,0
ProvidenciaExampleScenario.node[867].appl,1,3,0
ProvidenciaExampleScenario.node[880].appl,1,2,0
ProvidenciaExampleScenario.node[638].appl,1,16,0
ProvidenciaExampleScenario.node[875].appl,1,2,0
ProvidenciaExampleScenario.node[848].appl,1,0,0
ProvidenciaExampleScenario.node[338].appl,1,27,0
ProvidenciaExampleScenario.node[164].appl,1,44,0
ProvidenciaExampleScenario.node[565].appl,1,22,0
ProvidenciaExampleScenario.node[891].appl,1,3,0
ProvidenciaExampleScenario.node[844].appl,1,8,0
ProvidenciaExampleScenario.node[206].appl,1,28,0
ProvidenciaExampleScenario.node[415].appl,1,26,0
ProvidenciaExampleScenario.node[256].appl,1,29,0
ProvidenciaExampleScenario.node[556].appl,1,23,0
ProvidenciaExampleScenario.node[199].appl,1,52,0
ProvidenciaExampleScenario.node[753].appl,1,0,0
ProvidenciaExampleScenario.node[744].appl,1,0,0
ProvidenciaExampleScenario.node[361].appl,1,29,0
ProvidenciaExampleScenario.node[551].appl,1,0,0
ProvidenciaExampleScenario.node[214].appl,1,51,0
ProvidenciaExampleScenario.node[708].appl,1,9,0
ProvidenciaExampleScenario.node[34].appl,1,35,0
ProvidenciaExampleScenario.node[777].appl,1,0,0
ProvidenciaExampleScenario.node[254].appl,1,49,0
ProvidenciaExampleScenario.node[496].appl,1,0,0
ProvidenciaExampleScenario.node[296].appl,1,47,0
ProvidenciaExampleScenario.node[799].appl,1,0,0
ProvidenciaExampleScenario.node[690].appl,1,9,0
ProvidenciaExampleScenario.node[499].appl,1,0,0
ProvidenciaExampleScenario.node[734].appl,1,2,0
ProvidenciaExampleScenario.node[664].appl,1,8,0
ProvidenciaExampleScenario.node[555].appl,1,9,0
ProvidenciaExampleScenario.node[238].appl,1,41,0
ProvidenciaExampleScenario.node[822].appl,1,7,0
ProvidenciaExampleScenario.node[464].appl,1,14,0
ProvidenciaExampleScenario.node[202].appl,1,27,0
ProvidenciaExampleScenario.node[811].appl,1,0,0
ProvidenciaExampleScenario.node[481].appl,1,29,0
ProvidenciaExampleScenario.node[349].appl,1,41,0
ProvidenciaExampleScenario.node[514].appl,1,0,0
ProvidenciaExampleScenario.node[601].appl,1,2,0
ProvidenciaExampleScenario.node[566].appl,1,5,0
ProvidenciaExampleScenario.node[720].appl,1,7,0
ProvidenciaExampleScenario.node[835].appl,1,7,0
ProvidenciaExampleScenario.node[629].appl,1,23,0
ProvidenciaExampleScenario.node[470].appl,1,22,0
ProvidenciaExampleScenario.node[252].appl,1,42,0
ProvidenciaExampleScenario.node[874].appl,1,4,0
ProvidenciaExampleScenario.node[653].appl,1,2,0
ProvidenciaExampleScenario.node[695].appl,1,3,0
ProvidenciaExampleScenario.node[525].appl,1,2,0
ProvidenciaExampleScenario.node[852].appl,1,0,0
ProvidenciaExampleScenario.node[881].appl,1,6,0
ProvidenciaExampleScenario.node[21].appl,1,35,0
ProvidenciaExampleScenario.node[795].appl,1,18,0
ProvidenciaExampleScenario.node[692].appl,1,2,0
ProvidenciaExampleScenario.node[710].appl,1,2,0
ProvidenciaExampleScenario.node[484].appl,1,24,0
ProvidenciaExampleScenario.node[607].appl,1,23,0
ProvidenciaExampleScenario.node[765].appl,1,2,0
ProvidenciaExampleScenario.node[823].appl,1,11,0
ProvidenciaExampleScenario.node[877].appl,1,0,0
ProvidenciaExampleScenario.node[709].appl,1,2,0
ProvidenciaExampleScenario.node[672].appl,1,20,0
ProvidenciaExampleScenario.node[793].appl,1,3,0
ProvidenciaExampleScenario.node[857].appl,1,0,0
ProvidenciaExampleScenario.node[651].appl,1,12,0
ProvidenciaExampleScenario.node[716].appl,1,2,0
ProvidenciaExampleScenario.node[859].appl,1,2,0
ProvidenciaExampleScenario.node[377].appl,1,39,0
ProvidenciaExampleScenario.node[657].appl,1,12,0
ProvidenciaExampleScenario.node[926].appl,1,2,0
ProvidenciaExampleScenario.node[687].appl,1,1,0
ProvidenciaExampleScenario.node[883].appl,1,2,0
ProvidenciaExampleScenario.node[821].appl,1,0,0
ProvidenciaExampleScenario.node[641].appl,1,13,0
ProvidenciaExampleScenario.node[893].appl,1,2,0
ProvidenciaExampleScenario.node[930].appl,1,0,0
ProvidenciaExampleScenario.node[669].appl,1,18,0
ProvidenciaExampleScenario.node[801].appl,1,15,0
ProvidenciaExampleScenario.node[676].appl,1,12,0
ProvidenciaExampleScenario.node[588].appl,1,25,0
ProvidenciaExampleScenario.node[920].appl,1,2,0
ProvidenciaExampleScenario.node[615].appl,1,21,0
ProvidenciaExampleScenario.node[505].appl,1,31,0
ProvidenciaExampleScenario.node[942].appl,1,2,0
ProvidenciaExampleScenario.node[781].appl,1,19,0
ProvidenciaExampleScenario.node[583].appl,1,0,0
ProvidenciaExampleScenario.node[693].appl,1,20,0
ProvidenciaExampleScenario.node[621].appl,1,16,0
ProvidenciaExampleScenario.node[731].appl,1,12,0
ProvidenciaExampleScenario.node[619].appl,1,21,0
ProvidenciaExampleScenario.node[787].appl,1,2,0
ProvidenciaExampleScenario.node[882].appl,1,0,0
ProvidenciaExampleScenario.node[774].appl,1,11,0
ProvidenciaExampleScenario.node[947].appl,1,0,0
ProvidenciaExampleScenario.node[818].appl,1,2,0
ProvidenciaExampleScenario.node[921].appl,1,2,0
ProvidenciaExampleScenario.node[783].appl,1,11,0
ProvidenciaExampleScenario.node[950].appl,1,0,0
ProvidenciaExampleScenario.node[682].appl,1,16,0
ProvidenciaExampleScenario.node[825].appl,1,3,0
ProvidenciaExampleScenario.node[987].appl,1,0,0
ProvidenciaExampleScenario.node[426].appl,1,22,0
ProvidenciaExampleScenario.node[469].appl,1,23,0
ProvidenciaExampleScenario.node[675].appl,1,30,0
ProvidenciaExampleScenario.node[541].appl,1,18,0
ProvidenciaExampleScenario.node[786].appl,1,23,0
ProvidenciaExampleScenario.node[575].appl,1,35,0
ProvidenciaExampleScenario.node[562].appl,1,18,0
ProvidenciaExampleScenario.node[971].appl,1,0,0
ProvidenciaExampleScenario.node[820].appl,1,21,0
ProvidenciaExampleScenario.node[620].appl,1,33,0
ProvidenciaExampleScenario.node[594].appl,1,16,0
ProvidenciaExampleScenario.node[547].appl,1,18,0
ProvidenciaExampleScenario.node[262].appl,1,37,0
ProvidenciaExampleScenario.node[55].appl,1,47,0
ProvidenciaExampleScenario.node[487].appl,1,42,0
ProvidenciaExampleScenario.node[1155].appl,1,2,0
ProvidenciaExampleScenario.node[952].appl,1,9,0
ProvidenciaExampleScenario.node[816].appl,1,23,0
ProvidenciaExampleScenario.node[722].appl,1,16,0
ProvidenciaExampleScenario.node[807].appl,1,0,0
ProvidenciaExampleScenario.node[658].appl,1,32,0
ProvidenciaExampleScenario.node[705].appl,1,30,0
ProvidenciaExampleScenario.node[728].appl,1,9,0
ProvidenciaExampleScenario.node[524].appl,1,32,0
ProvidenciaExampleScenario.node[745].appl,1,28,0
ProvidenciaExampleScenario.node[706].appl,1,9,0
ProvidenciaExampleScenario.node[743].appl,1,28,0
ProvidenciaExampleScenario.node[751].appl,1,27,0
ProvidenciaExampleScenario.node[837].appl,1,8,0
ProvidenciaExampleScenario.node[134].appl,1,0,0
ProvidenciaExampleScenario.node[674].appl,1,0,0
ProvidenciaExampleScenario.node[600].appl,1,0,0
ProvidenciaExampleScenario.node[647].appl,1,0,0
ProvidenciaExampleScenario.node[260].appl,1,0,0
ProvidenciaExampleScenario.node[529].appl,1,0,0
ProvidenciaExampleScenario.node[699].appl,1,0,0
ProvidenciaExampleScenario.node[850].appl,1,9,0
ProvidenciaExampleScenario.node[800].appl,1,0,0
ProvidenciaExampleScenario.node[636].appl,1,0,0
ProvidenciaExampleScenario.node[861].appl,1,9,0
ProvidenciaExampleScenario.node[819].appl,1,7,0
ProvidenciaExampleScenario.node[283].appl,1,0,0
ProvidenciaExampleScenario.node[660].appl,1,0,0
ProvidenciaExampleScenario.node[374].appl,1,0,0
ProvidenciaExampleScenario.node[739].appl,1,1,0
ProvidenciaExampleScenario.node[2].appl,1,46,0
ProvidenciaExampleScenario.node[331].appl,1,41,0
ProvidenciaExampleScenario.node[685].appl,1,32,0
ProvidenciaExampleScenario.node[797].appl,1,0,0
ProvidenciaExampleScenario.node[1030].appl,1,0,0
ProvidenciaExampleScenario.node[951].appl,1,8,0
ProvidenciaExampleScenario.node[906].appl,1,19,0
ProvidenciaExampleScenario.node[912].appl,1,19,0
ProvidenciaExampleScenario.node[911].appl,1,0,0
ProvidenciaExampleScenario.node[76].appl,1,58,0
ProvidenciaExampleScenario.node[403].appl,1,27,0
ProvidenciaExampleScenario.node[704].appl,1,31,0
ProvidenciaExampleScenario.node[842].appl,1,0,0
ProvidenciaExampleScenario.node[652].appl,1,0,0
ProvidenciaExampleScenario.node[602].appl,1,0,0
ProvidenciaExampleScenario.node[452].appl,1,27,0
ProvidenciaExampleScenario.node[746].appl,1,29,0
ProvidenciaExampleScenario.node[828].appl,1,0,0
ProvidenciaExampleScenario.node[974].appl,1,16,0
ProvidenciaExampleScenario.node[218].appl,1,43,0
ProvidenciaExampleScenario.node[483].appl,1,0,0
ProvidenciaExampleScenario.node[668].appl,1,0,0
ProvidenciaExampleScenario.node[535].appl,1,9,0
ProvidenciaExampleScenario.node[997].appl,1,15,0
ProvidenciaExampleScenario.node[439].appl,1,28,0
ProvidenciaExampleScenario.node[789].appl,1,2,0
ProvidenciaExampleScenario.node[824].appl,1,25,0
ProvidenciaExampleScenario.node[609].appl,1,0,0
ProvidenciaExampleScenario.node[678].appl,1,7,0
ProvidenciaExampleScenario.node[371].appl,1,27,0
ProvidenciaExampleScenario.node[330].appl,1,30,0
ProvidenciaExampleScenario.node[327].appl,1,30,0
ProvidenciaExampleScenario.node[976].appl,1,16,0
ProvidenciaExampleScenario.node[348].appl,1,42,0
ProvidenciaExampleScenario.node[337].appl,1,28,0
ProvidenciaExampleScenario.node[847].appl,1,14,0
ProvidenciaExampleScenario.node[193].appl,1,58,0
ProvidenciaExampleScenario.node[831].appl,1,25,0
ProvidenciaExampleScenario.node[809].appl,1,15,0
ProvidenciaExampleScenario.node[388].appl,1,24,0
ProvidenciaExampleScenario.node[827].appl,1,2,0
ProvidenciaExampleScenario.node[326].appl,1,29,0
ProvidenciaExampleScenario.node[507].appl,1,29,0
ProvidenciaExampleScenario.node[855].appl,1,13,0
ProvidenciaExampleScenario.node[420].appl,1,27,0
ProvidenciaExampleScenario.node[736].appl,1,19,0
ProvidenciaExampleScenario.node[392].appl,1,26,0
ProvidenciaExampleScenario.node[697].appl,1,12,0
ProvidenciaExampleScenario.node[715].appl,1,7,0
ProvidenciaExampleScenario.node[840].appl,1,2,0
ProvidenciaExampleScenario.node[1015].appl,1,3,0
ProvidenciaExampleScenario.node[1003].appl,1,4,0
ProvidenciaExampleScenario.node[794].appl,1,17,0
ProvidenciaExampleScenario.node[1017].appl,1,8,0
ProvidenciaExampleScenario.node[876].appl,1,23,0
ProvidenciaExampleScenario.node[871].appl,1,1,0
ProvidenciaExampleScenario.node[497].appl,1,21,0
ProvidenciaExampleScenario.node[401].appl,1,26,0
ProvidenciaExampleScenario.node[925].appl,1,20,0
ProvidenciaExampleScenario.node[894].appl,1,11,0
ProvidenciaExampleScenario.node[446].appl,1,36,0
ProvidenciaExampleScenario.node[909].appl,1,2,0
ProvidenciaExampleScenario.node[845].appl,1,0,0
ProvidenciaExampleScenario.node[625].appl,1,17,0
ProvidenciaExampleScenario.node[77].appl,1,51,0
ProvidenciaExampleScenario.node[843].appl,1,0,0
ProvidenciaExampleScenario.node[1049].appl,1,4,0
ProvidenciaExampleScenario.node[846].appl,1,0,0
ProvidenciaExampleScenario.node[516].appl,1,19,0
ProvidenciaExampleScenario.node[539].appl,1,18,0
ProvidenciaExampleScenario.node[917].appl,1,19,0
ProvidenciaExampleScenario.node[740].appl,1,29,0
ProvidenciaExampleScenario.node[511].appl,1,36,0
ProvidenciaExampleScenario.node[574].appl,1,18,0
ProvidenciaExampleScenario.node[922].appl,1,3,0
ProvidenciaExampleScenario.node[643].appl,1,28,0
ProvidenciaExampleScenario.node[661].appl,1,17,0
ProvidenciaExampleScenario.node[864].appl,1,26,0
ProvidenciaExampleScenario.node[628].appl,1,18,0
ProvidenciaExampleScenario.node[916].appl,1,3,0
ProvidenciaExampleScenario.node[767].appl,1,28,0
ProvidenciaExampleScenario.node[617].appl,1,12,0
ProvidenciaExampleScenario.node[225].appl,1,26,0
ProvidenciaExampleScenario.node[933].appl,1,2,0
ProvidenciaExampleScenario.node[990].appl,1,19,0
ProvidenciaExampleScenario.node[277].appl,1,30,0
ProvidenciaExampleScenario.node[303].appl,1,17,0
ProvidenciaExampleScenario.node[307].appl,1,27,0
ProvidenciaExampleScenario.node[1036].appl,1,4,0
ProvidenciaExampleScenario.node[702].appl,1,22,0
ProvidenciaExampleScenario.node[918].appl,1,3,0
ProvidenciaExampleScenario.node[958].appl,1,21,0
ProvidenciaExampleScenario.node[902].appl,1,25,0
ProvidenciaExampleScenario.node[860].appl,1,27,0
ProvidenciaExampleScenario.node[999].appl,1,19,0
ProvidenciaExampleScenario.node[838].appl,1,24,0
ProvidenciaExampleScenario.node[726].appl,1,17,0
ProvidenciaExampleScenario.node[1004].appl,1,3,0
ProvidenciaExampleScenario.node[957].appl,1,2,0
ProvidenciaExampleScenario.node[1061].appl,1,4,0
ProvidenciaExampleScenario.node[953].appl,1,3,0
ProvidenciaExampleScenario.node[1008].appl,1,18,0
ProvidenciaExampleScenario.node[868].appl,1,28,0
ProvidenciaExampleScenario.node[730].appl,1,17,0
ProvidenciaExampleScenario.node[1012].appl,1,19,0
ProvidenciaExampleScenario.node[1044].appl,1,3,0
ProvidenciaExampleScenario.node[611].appl,1,43,0
ProvidenciaExampleScenario.node[308].appl,1,37,0
ProvidenciaExampleScenario.node[1034].appl,1,3,0
ProvidenciaExampleScenario.node[879].appl,1,21,0
ProvidenciaExampleScenario.node[453].appl,1,21,0
ProvidenciaExampleScenario.node[1074].appl,1,3,0
ProvidenciaExampleScenario.node[1000].appl,1,0,0
ProvidenciaExampleScenario.node[1056].appl,1,15,0
ProvidenciaExampleScenario.node[1014].appl,1,8,0
ProvidenciaExampleScenario.node[649].appl,1,34,0
ProvidenciaExampleScenario.node[1123].appl,1,3,0
ProvidenciaExampleScenario.node[1046].appl,1,4,0
ProvidenciaExampleScenario.node[1045].appl,1,16,0
ProvidenciaExampleScenario.node[363].appl,1,36,0
ProvidenciaExampleScenario.node[1076].appl,1,4,0
ProvidenciaExampleScenario.node[1050].appl,1,0,0
ProvidenciaExampleScenario.node[1080].appl,1,4,0
ProvidenciaExampleScenario.node[755].appl,1,27,0
ProvidenciaExampleScenario.node[982].appl,1,8,0
ProvidenciaExampleScenario.node[769].appl,1,23,0
ProvidenciaExampleScenario.node[1140].appl,1,12,0
ProvidenciaExampleScenario.node[639].appl,1,18,0
ProvidenciaExampleScenario.node[396].appl,1,29,0
ProvidenciaExampleScenario.node[1293].appl,1,2,0
ProvidenciaExampleScenario.node[1091].appl,1,3,0
ProvidenciaExampleScenario.node[1062].appl,1,9,0
ProvidenciaExampleScenario.node[841].appl,1,3,0
ProvidenciaExampleScenario.node[924].appl,1,19,0
ProvidenciaExampleScenario.node[1105].appl,1,5,0
ProvidenciaExampleScenario.node[1132].appl,1,4,0
ProvidenciaExampleScenario.node[1051].appl,1,16,0
ProvidenciaExampleScenario.node[869].appl,1,21,0
ProvidenciaExampleScenario.node[667].appl,1,25,0
ProvidenciaExampleScenario.node[654].appl,1,34,0
ProvidenciaExampleScenario.node[1160].appl,1,3,0
ProvidenciaExampleScenario.node[929].appl,1,0,0
ProvidenciaExampleScenario.node[892].appl,1,27,0
ProvidenciaExampleScenario.node[159].appl,1,54,0
ProvidenciaExampleScenario.node[724].appl,1,30,0
ProvidenciaExampleScenario.node[1156].appl,1,4,0
ProvidenciaExampleScenario.node[949].appl,1,17,0
ProvidenciaExampleScenario.node[899].appl,1,3,0
ProvidenciaExampleScenario.node[756].appl,1,27,0
ProvidenciaExampleScenario.node[684].appl,1,25,0
ProvidenciaExampleScenario.node[923].appl,1,0,0
ProvidenciaExampleScenario.node[839].appl,1,23,0
ProvidenciaExampleScenario.node[1093].appl,1,0,0
ProvidenciaExampleScenario.node[1194].appl,1,3,0
ProvidenciaExampleScenario.node[862].appl,1,23,0
ProvidenciaExampleScenario.node[1157].appl,1,4,0
ProvidenciaExampleScenario.node[960].appl,1,3,0
ProvidenciaExampleScenario.node[865].appl,1,23,0
ProvidenciaExampleScenario.node[776].appl,1,0,0
ProvidenciaExampleScenario.node[968].appl,1,0,0
ProvidenciaExampleScenario.node[888].appl,1,24,0
ProvidenciaExampleScenario.node[1041].appl,1,0,0
ProvidenciaExampleScenario.node[934].appl,1,0,0
ProvidenciaExampleScenario.node[931].appl,1,21,0
ProvidenciaExampleScenario.node[1200].appl,1,3,0
ProvidenciaExampleScenario.node[1115].appl,1,0,0
ProvidenciaExampleScenario.node[752].appl,1,0,0
ProvidenciaExampleScenario.node[1081].appl,1,0,0
ProvidenciaExampleScenario.node[989].appl,1,0,0
ProvidenciaExampleScenario.node[1192].appl,1,11,0
ProvidenciaExampleScenario.node[1125].appl,1,0,0
ProvidenciaExampleScenario.node[1103].appl,1,15,0
ProvidenciaExampleScenario.node[1059].appl,1,18,0
ProvidenciaExampleScenario.node[1010].appl,1,22,0
ProvidenciaExampleScenario.node[1063].appl,1,0,0
ProvidenciaExampleScenario.node[1021].appl,1,0,0
ProvidenciaExampleScenario.node[904].appl,1,0,0
ProvidenciaExampleScenario.node[851].appl,1,0,0
ProvidenciaExampleScenario.node[1055].appl,1,0,0
ProvidenciaExampleScenario.node[962].appl,1,17,0
ProvidenciaExampleScenario.node[1159].appl,1,8,0
ProvidenciaExampleScenario.node[941].appl,1,27,0
ProvidenciaExampleScenario.node[1208].appl,1,10,0
ProvidenciaExampleScenario.node[1219].appl,1,2,0
ProvidenciaExampleScenario.node[1039].appl,1,0,0
ProvidenciaExampleScenario.node[1202].appl,1,8,0
ProvidenciaExampleScenario.node[1161].appl,1,0,0
ProvidenciaExampleScenario.node[1066].appl,1,0,0
ProvidenciaExampleScenario.node[1013].appl,1,3,0
ProvidenciaExampleScenario.node[1147].appl,1,0,0
ProvidenciaExampleScenario.node[1232].appl,1,3,0
ProvidenciaExampleScenario.node[969].appl,1,25,0
ProvidenciaExampleScenario.node[1095].appl,1,17,0
ProvidenciaExampleScenario.node[1214].appl,1,0,0
ProvidenciaExampleScenario.node[495].appl,1,26,0
ProvidenciaExampleScenario.node[1106].appl,1,16,0
ProvidenciaExampleScenario.node[995].appl,1,3,0
ProvidenciaExampleScenario.node[1243].appl,1,2,0
ProvidenciaExampleScenario.node[979].appl,1,19,0
ProvidenciaExampleScenario.node[983].appl,1,17,0
ProvidenciaExampleScenario.node[1195].appl,1,0,0
ProvidenciaExampleScenario.node[1141].appl,1,15,0
ProvidenciaExampleScenario.node[1231].appl,1,11,0
ProvidenciaExampleScenario.node[901].appl,1,2,0
ProvidenciaExampleScenario.node[1259].appl,1,0,0
ProvidenciaExampleScenario.node[1365].appl,1,2,0
ProvidenciaExampleScenario.node[788].appl,1,28,0
ProvidenciaExampleScenario.node[903].appl,1,25,0
ProvidenciaExampleScenario.node[937].appl,1,1,0
ProvidenciaExampleScenario.node[1323].appl,1,5,0
ProvidenciaExampleScenario.node[1270].appl,1,0,0
ProvidenciaExampleScenario.node[489].appl,1,56,0
ProvidenciaExampleScenario.node[919].appl,1,2,0
ProvidenciaExampleScenario.node[623].appl,1,38,0
ProvidenciaExampleScenario.node[1325].appl,1,5,0
ProvidenciaExampleScenario.node[387].appl,1,22,0
ProvidenciaExampleScenario.node[567].appl,1,47,0
ProvidenciaExampleScenario.node[1019].appl,1,17,0
ProvidenciaExampleScenario.node[1201].appl,1,0,0
ProvidenciaExampleScenario.node[1222].appl,1,8,0
ProvidenciaExampleScenario.node[1011].appl,1,18,0
ProvidenciaExampleScenario.node[1224].appl,1,0,0
ProvidenciaExampleScenario.node[703].appl,1,35,0
ProvidenciaExampleScenario.node[977].appl,1,21,0
ProvidenciaExampleScenario.node[1235].appl,1,0,0
ProvidenciaExampleScenario.node[1075].appl,1,0,0
ProvidenciaExampleScenario.node[939].appl,1,22,0
ProvidenciaExampleScenario.node[762].appl,1,16,0
ProvidenciaExampleScenario.node[1275].appl,1,3,0
ProvidenciaExampleScenario.node[954].appl,1,21,0
ProvidenciaExampleScenario.node[1026].appl,1,16,0
ProvidenciaExampleScenario.node[948].appl,1,15,0
ProvidenciaExampleScenario.node[1272].appl,1,8,0
ProvidenciaExampleScenario.node[1185].appl,1,12,0
ProvidenciaExampleScenario.node[688].appl,1,32,0
ProvidenciaExampleScenario.node[805].appl,1,24,0
ProvidenciaExampleScenario.node[856].appl,1,23,0
ProvidenciaExampleScenario.node[872].appl,1,0,0
ProvidenciaExampleScenario.node[910].appl,1,23,0
ProvidenciaExampleScenario.node[944].appl,1,1,0
ProvidenciaExampleScenario.node[1256].appl,1,0,0
ProvidenciaExampleScenario.node[1242].appl,1,10,0
ProvidenciaExampleScenario.node[1001].appl,1,22,0
ProvidenciaExampleScenario.node[981].appl,1,23,0
